source,title,content,link,label
The Adobo Chronicles,Religious Fanaticism Gone Too Far?,"In the grand theater of Filipino religious devotion, absurdity sometimes takes the front pew. Picture this: the severed hand of a saintly statue, solemnly wielded by a priest, blessing devotees with the theatrical flair of a sacred Harry Potter wand. Is it holiness, or just a creative take on hygiene? After all, why risk the priest’s “unclean” mortal hands touching yours when Saint Whoever’s porcelain palm can do the job? And let’s not forget the holy water. Gone are the days of humble sprinkling. Now, it’s dispensed with the gusto of a backyard water fight. Whether it’s a garden sprinkler or a neon toy water gun, the Faithful are doused with an enthusiasm rivaling a summer fiesta. Here’s hoping no one refilled the “holy pesticide” tank. If we’re sanctifying everything with such vigor, perhaps next year’s processions will feature drones showering blessings from the heavens. Truly divine efficiency! MANILA, Philippines  (The Adobo Chronicles, Manila Bureau) - Rappler CEO Maria Ressa is either a good influence or a bad influence, depending on how you look at it. Taking its cue from Ressa, who claimed that her arrests for tax evasion and cyber libel are nothing but political persecution, the Catholic… In ""Law Enforcement"" Once again, Filipino drag artist Pura Luka finds himself in hot water, not for the killer makeup skills, but for daring to be fabulous in a society that's still stuck in the Dark Ages.  It's high time religious and self-righteous groups trade in their pitchforks for a sense of humor… In ""Arts"" THE VATICAN (The Adobo Chronicles, Rome Bureau) - Pope Francis has had it with Filipino activist priest, Fr. Robert Reyes. Reyes has been making headlines and footnotes since the Supreme Court voted 8-6 to oust Maria Lourdes Sereno from her post as Chief Justice. The renegade priest has been leading protest… In ""Government""",https://adobochronicles.com/2024/12/31/religious-fanaticism-gone-too-far/,fake
The Adobo Chronicles,The New Countdown Begins!,"Ah, the Filipino obsession with countdowns—where time isn’t just measured, it’s celebrated long before it even matters! Christmas kicks off in September, leaving us serenaded by carols while the rest of the world is still recovering from summer tans. Meanwhile, businesses gleefully remind us, “114 days left until Christmas!”—as if we could forget when “Jingle Bells” blasts in every mall. Not to be outdone, politicians and their armies of meme factories launch the next election countdown faster than you can say “2028 na, mga kababayan!” The ink on the inauguration certificates isn’t even dry, but don’t worry—they’ll tell you it’s 1,240 days until the next vote. And now that it’s 2025, let’s brace for the new circus coming to town —the May 12 midterm elections — a spectacle featuring not just clowns and crocodiles but also big elephants no one acknowledges. Welcome to the Philippines, where democracy doubles as a variety show.",https://adobochronicles.com/2024/12/31/the-new-countdown-begins/,fake
The Adobo Chronicles,2025: Contemptuous Paid DDS Vloggers To Star In Congressional Probe,"In a move worthy of a Netflix special, House leaders have announced their noble quest to cleanse social media of fake news and malicious content. Armed with gavels and righteous indignation, these paragons of virtue—self-proclaimed guardians of free speech—are ready to wage war against disinformation. Naturally, their approach will involve marathon hearings featuring the crème de la crème of notorious paid DDS vloggers. Expect Maharlika, Trixie Cruz-Angeles, Mark Lopez, Sass Rogando Sasot, Glenn Chong, Joie de Vivre, Maui Spencer, and the ever-unapologetic Lorraine Badoy to grace the congressional stage in an epic livestream spectacle. Of course, our legislators, champions of saintly community standards, will remind everyone that the moral high ground is their exclusive domain. The proceedings promise high drama, theatrical outrage, and the occasional unintelligible word salad. By 2025, when contempt charges inevitably fly, Filipinos will have gotten weeks’ worth of free entertainment. So, grab your popcorn and brace yourselves for the circus—our taxes, well spent! Ah, the DDS bloggers—pioneers of the digital Wild West, where the only currency that matters is engagement and cold, hard cash. Once hailed as fearless keyboard warriors, now they’re shaking in their boots at the mere thought of a congressional hearing. Instead of RSVPing like normal people, they dashed straight… In ""Fact Check"" ☕️🌟 So, I was just checking my hundreds of messages and stumbled upon a juicy gossip that's more sizzling than a pan of sisig! 🍳 Today, we're peeling back the curtain on the DDS and the Paid Parrot Propagandists. Funny because how ironic of them calling out Loyalists and BBM… In ""Social Media"" In the realm of vlogs, where truth meets distortion, Duterte's disciples spin their tales with no caution. With blind allegiance, they dance in delight, As their idol's antics reach absurd new heights. They weave their narratives, oh so tight, Ignoring the contradictions with all their might. For Duterte can do… In ""Literature""",https://adobochronicles.com/2024/12/31/2025-contemptuous-paid-dds-vloggers-to-star-in-congressional-probe/,fake
The Adobo Chronicles,MMFF50 Gabi Ng Parangal: Cooking Show Or Sour Grapes?,"Ah, the MMFF50 Gabi ng Parangal—where dreams come true for some, and sour grapes are served à la carte for others! This year, the “cooking show” allegations are back, courtesy of those who left the awards night empty-handed. Let’s be real: the only thing “overcooked” here is the drama. While the winners basked in glory, the losers and their supporters simmered in their own bitterness, whispering accusations about a rigged system. “Deserving naman kami!” they cried, as if the judges had conspired to sabotage their magnum opuses. Meanwhile, the snubbed ones staged their own Oscars-esque protests, complete with Facebook rants and cryptic posts. Let’s call it what it is: sour grapes, served cold. Because nothing screams “sore loser” like claiming the jury’s taste buds are broken. Maybe next year they’ll remember: awards are like cooking—sometimes, no matter how hard you try, the judges just prefer a different flavor. Bon appétit!",https://adobochronicles.com/2024/12/29/mmff50-gabi-ng-parangal-cooking-show-or-sour-grapes/,fake
The Adobo Chronicles,"Ice Cream Yummy, Shimenet Edition","Mary Grace Ensaymada and Piattos Chips Mary Grace ensaymada, oh, so fluffy, Piattos chips, cheesy, feeling so lucky! Sweet and salty, it’s a perfect mix, Snack time magic, here’s the fix! Chorus1: Ensaymada yummy, ensaymada good, Piattos chips crunchy, just as they should! This duo’s the best in the neighborhood, Snackin’ all day, we knew we would!   From the soft, buttery bread, oh so divine, To the crispy chips, it’s snacking time! No need to choose, just grab them both, Mary Grace and Piattos, I swear an oath! Chorus2: Ensaymada yummy, ensaymada good, Piattos chips crunchy, just as they should! This duo’s the best in the neighborhood, Snackin’ all day, we knew we would! Pasalubong or late-night craving, With these two, life is amazing! CODA: Who needs dessert? Who needs a meal? This sweet-savory snack is a total steal! Ensaymada yummy, ensaymada good, Piattos chips crunchy, just as they should! From merienda to midnight mood, This snack combo will never be booed!",https://adobochronicles.com/2024/12/28/ice-cream-yummy-shimenet-edition/,fake
The Adobo Chronicles,Video Of The Week: And The (Bread￼) Winner Is…,"LOS ANGELES, California (The Adobo Chronicles, Los Angeles Bureau) - Video clips of vlogger Bb. Maharlika reveal her true self : a noisy “beach” and a spurned Marcos loyalist. In this clip, Maharlika admits to being nothing but an empty noise. https://videopress.com/v/aNjrAzic?resizeToParent=true&cover=true&preloadContent=metadata&useAverageColor=true In a second clip gathered by The Adobo… In ""Politics"" Video credits: News 5 and CTTO https://videopress.com/v/gxFT8GBe?resizeToParent=true&cover=true&preloadContent=metadata&useAverageColor=true https://videopress.com/v/kjTA3oSd?resizeToParent=true&cover=true&preloadContent=metadata&useAverageColor=true In ""Social Media"" (Brian Neyra contributed to this report) https://videopress.com/v/3eRvdsmb?resizeToParent=true&cover=true&preloadContent=metadata&useAverageColor=true Let’s forgot about the debate on super powers and focus on which country is more cultured, America or China. While Americans were glued to their TV sets, cringing on the superficial exchanges between Donald Trump and Joe Biden in their first debate of… In ""Culture""",https://adobochronicles.com/2024/12/27/video-of-the-week-and-the-bread-winner-is/,fake
The Adobo Chronicles,MMFF Gabi Ng Parangal: The Morning After," Once upon a glittery December night, the Philippine film industry gathered for the MMFF Gabi ng Parangal—ostensibly a celebration of cinematic excellence, but actually a fever dream of misplaced priorities. What began as a film awards show quickly devolved into a three-hour-long ode to political patronage. Politicians beamed on stage and from video screens like surprise guest stars in a poorly plotted soap opera, their speeches longer than any film nominated. By the end, audiences wondered if they’d stumbled into a campaign rally instead. The nominations list was no less puzzling. With only ten films in the running, six managed to secure nominations in seemingly every category, as if the jury played “spin the bottle” to decide. Vice Ganda took home a special jury citation so perplexing that even she questioned its existence mid-speech. Meanwhile, the FPJ Award went to winners who looked just as confused as the audience. And the lone musical entry? Completely snubbed in the “Best Musical” category—which apparently didn’t exist. The organizers made up for this oversight with a buffet of “special jury awards” that felt less like honors and more like consolation prizes. And what about the awards for student short films that weren’t even shown at the festival, or a “Gender Sensitivity” award to give the LGBT film community a pat in the back? There were 4 “Best Film” prizes — that’s 40% of the 10 entries! Here’s to next year’s MMFF: a festival not of films, but of farce. See you there! ",https://adobochronicles.com/2024/12/27/mmff-gabi-ng-parangal-the-morning-after/,fake
The Adobo Chronicles,Is It Time To Say Buh-Bye To Ombudsman Martires?,"Ah, Ombudsman Samuel Martires—our very own master of transparency through opacity! In an inspired move to redefine irony, Martires is now batting for the Commission on Audit (COA) to halt the publication of audit observations. Because nothing screams “accountability” quite like keeping taxpayers in the dark about how their money is spent. It’s almost poetic: the man tasked with rooting out corruption seems determined to bury the shovel. The timing is, of course, impeccable. Just as the COA points a polite finger at some curious spending by the Department of Education under VP Sara Duterte—whose use of confidential funds already raises eyebrows—Martires swoops in like a knight clad in secrecy. Who could blame him? It’s tough being an Ombudsman when public scrutiny keeps ruining the fun. Let’s not forget, Martires is the same visionary who limited public access to SALNs, making it harder to check if officials suddenly acquired beach resorts after a few years in office. And yes, he’s a Duterte appointee, which really ties this little melodrama together. Maybe Martires is onto something with his previous suggestion to abolish his office entirely. Why stop there? Let’s just make corruption legal and call it “streamlining governance.” Less paperwork for everyone! ",https://adobochronicles.com/2024/12/27/is-it-time-to-day-buh-bye-to-ombudsman-martires/,fake
The Adobo Chronicles,Today’s Editorial Cartoon,"(Courtesy:StevenPabalinas)   (Courtesy: Steven Pabalinas) In ""Government"" (courtesy: Steven Pabalinas) In ""Politics"" (Courtesy: Steven Pabalinas) In ""Politics""",https://adobochronicles.com/2024/12/25/todays-editorial-cartoon-25/,fake
The Adobo Chronicles,"Waze Or Maze? The App That Makes You Wonder, And Wander"," Waze, the app that promises to guide you home, often takes you… elsewhere. Picture this: You’re ten minutes late to an appointment, and Waze, your trusty co-pilot, reroutes you into what seems like a labyrinth designed by a mischievous Greek god. Suddenly, you’re circling dead-ends, staring at ominous “No U-Turn” signs, and wondering if Waze is short for “Where Are Zoning Engineers?” And what’s with those prompts? “Turn right,” it whispers, just as you sail past the exit like a contestant on a high-speed game show. Rumors swirl that Waze is in cahoots with fast-food chains and gas stations—why else would your “quick route” involve so many pit stops conveniently located near fries and fuel? Is Waze a navigator or a prankster? One thing’s certain: when it says “You’ve reached your destination,” it’s probably laughing harder than you are.  Oh Waze, dear Waze, how could we ever roam, Without your guiding voice, we'd never find our home. Gone are the days of trifold maps in laps, Now you lead us swiftly, past all mishaps. Accidents ahead? You gently steer us clear, Speed radars lurking? You whisper in our ear.… In ""Tourism"" I was visiting a friend at his house when he asked me why I was speaking very softly. I said I was afraid that Mark Zuckerberg was listening. My friend laughed. I laughed. Siri laughed. Alexa laughed. Even Waze whom I forgot to switch off laughed. My friend and I… In ""Social Media"" by JAKE DON https://videopress.com/v/9xDoEcY6?resizeToParent=true&cover=true&preloadContent=metadata&useAverageColor=true Well, well, well. Before the Vice Ganda controversy, everyone was talking about Diwata’s Pares Overload, leading up to the opening of his latest outlet in an obscure subdivision in Quezon City. So, being the Marites that we are, a small team of The Adobo Chronicles decided… In ""Business""",https://adobochronicles.com/2024/12/25/waze-or-maze-the-app-that-makes-you-wonder-and-wander/,fake
The Adobo Chronicles,All 2024 MMFF Film Entries In One Sentence,Lest you forget…,https://adobochronicles.com/2024/12/25/all-2024-mmff-film-entries-in-one-sentence/,fake
The Adobo Chronicles,Cynthia Villar Floats “Utang Na Loob” As An Election Issue.,"In a recent twist on the Filipino value of utang na loob (debt of gratitude), Senator Cynthia Villar has redefined the concept with a touch of political flair. Addressing voters, she suggested that the family’s generous land donation might be “reconsidered” if it isn’t reciprocated with electoral support in the 2025 polls. This statement has led to a nationwide epiphany: gratitude now comes with a due date and a ballot requirement. Political analysts are coining this phenomenon “conditional philanthropy,” where generosity is measured not by the act itself but by the votes it garners. Voters are left pondering: Is gratitude a heartfelt sentiment or a transactional obligation? As the 2025 elections approach, the nation watches closely, eager to see if utang na loob will evolve into a new form of political currency, where every act of kindness comes with fine print and a campaign slogan. ",https://adobochronicles.com/2024/12/25/cynthia-villar-floats-utang-na-loob-as-an-election-issue/,fake
The Adobo Chronicles,Got Comelec Rules? Will Break Them!,"Ah, the Commission on Elections (Comelec)—champion of rules that exist only to be spectacularly ignored. The 90- and 40-day campaign periods? Mere suggestions! Candidates ingeniously bypass these pesky timelines by putting up billboards that scream, “Wishing you a safe ride!” because nothing says public service like their grinning faces on a highway. It’s not campaigning, they insist, just heartfelt concern for your commute. Some capitalize on fiestas or some unrelated election project to keep their faces on easy recall. And vote-buying? Once a covert operation, now a full-blown public spectacle. Forget secrecy; some candidates proudly livestream their generosity, turning cash handouts into viral moments. Who needs a platform when you’ve got a giveaway? It’s democracy, Filipino-style: vote not for the most qualified, but for the one who hands you a crisp P500 bill. Comelec, meanwhile, maintains its poker face, reminding everyone of rules no one follows. It’s a performance art piece, really—a comedy of errors where everyone plays their part flawlessly. Comelec Commissioner Guanzon MANILA, Philippines (The Adobo Chronicles, Manila Bureau) - Now that 5 2022 Presidential candidates have filed or announced their candidacies, the Commission on Elections (Comelec) has issued debate rules come the campaign period for next May’s elections. The Adobo Chronicles obtained a leaked copy of the debate… In ""Politics"" MANILA, Philippines (The Adobo Chronicles) - In a move that's unprecedented in the history of Philippine politics, the Commission on Elections (COMELEC) has ruled to disqualify all five major candidates for president from running in the 2016 elections.  For various reasons. Polls frontrunner Senator Grace Poe has been disqualified on the… In ""Government"" MANILA, Philippines (The Adobo Chronicles, Manila Bureau) - The Commission on Elections (COMELEC), the constitutional body that oversees Philippine elections, made a stunning announcement today.  It ruled that whoever wins in the May 9 elections will not be the duly-elected president of the Philippines. COMELEC Chairman Andres Bautista said that… In ""Government""",https://adobochronicles.com/2024/12/25/got-comelec-rules-will-break-them/,fake
The Adobo Chronicles,"Today, We Take A Break From Our Satire To Bring You This…",https://www.positivelyfilipino.com/magazine/mary-jane-veloso-comes-home-in-time-for-christmas,https://adobochronicles.com/2024/12/24/today-we-take-a-break-from-our-satire-to-bring-you-this/,fake
The Adobo Chronicles,Today’s Photo Meme,"  In ""International""  In ""Politics""  In ""Politics""",https://adobochronicles.com/2024/12/23/todays-photo-meme-19/,fake
The Adobo Chronicles,Philippines’ Newest Attraction: Biliran Swaying Bridge (video),"Move Over Pisa, the Biliran Swaying Bridge Is Here to Rock Your World! Forget the Leaning Tower of Pisa—Biliran, Leyte, has launched the ultimate contender in the global race for precarious landmarks: the Biliran Swaying Bridge. Who needs stable infrastructure when you can have an adrenaline-pumping, heart-stopping adventure every step of the way? This marvel of modern instability offers visitors a unique chance to experience what it’s like to “dance” with nature. Feel the rhythm of the wind and water beneath your feet, as the bridge—lovingly nicknamed The Wobbly Wonder—rocks you into existential reflection. No thrill ride at Disneyland could compare. The Department of Tourism has hailed it as the crown jewel of their “Love the Philippines” campaign. “It’s not just a bridge; it’s a metaphor for life,” says one official. So, pack your sense of humor and a sturdy helmet. Pisa may lean, but Biliran sways—and it does so with style!  MANILA, Philippines (The Adobo Chronicles, Manila Bureau) - 2023 is not quite over, but the Philippines can already boast of many Top 10 placements this year. Among them: Nicole Borromeo, Miss International (3rd runner-up) Michelle Dee, Miss Universe Anna Valencia Lakrini , Miss Globe (2nd runner-up) Pauline Amelinckx, Miss Supranational… In ""Beauty"" SAN FRANCISCO, California (The Adobo Chronicles) - San Francisco’s Golden Gate Bridge is closing down for the weekend for its longest shutdown ever and first closure in more than 25 years. The bridge will be closed from midnight Friday until 4 a.m. Monday morning so workers can install a moveable median… In ""Film and TV"" San Francisco, California (The Adobo Chronicles) - Daily commuters between San Francisco and cities in the North Bay have long complained about the traffic gridlock on the world-famous Golden Gate Bridge. Recent increases in bridge toll fees going southbound on Freeway 101 have done nothing to ease the congestion experienced by… In ""Law Enforcement""",https://adobochronicles.com/2024/12/23/philippines-newest-attraction-biliran-swaying-bridge-video/,fake
The Adobo Chronicles,Dr. Leachon’s Warning About Lechon Melts In Its Own Cholesterol,"Dr. Tony Leachon, the self-proclaimed guardian of Filipino health, seems to have taken a comedic detour from medical wisdom to misinformation central. His latest crusade? Declaring war on lechon, the star of every Filipino noche buena. According to the good doctor, a slice of crispy pork belly is a one-way ticket to a PhilHealth-less future. It’s a bold statement, considering most Filipinos would probably trade a lifetime of health coverage for one bite of perfectly roasted skin. But Dr. Leachon didn’t stop there—he also found himself lost in translation regarding an Iglesia Ni Cristo rally, hilariously misinterpreting its purpose. Imagine promoting a religious event like it’s a cholesterol-awareness campaign! Maybe he thought they were gathering to fast for health reform? While his passion for health is admirable, his penchant for drama and confusion has turned him into a sitcom character. Someone give this man a reality check—or a slice of lechon. ",https://adobochronicles.com/2024/12/23/dr-leachons-warning-about-lechon-melts-in-its-own-cholesterol/,fake
The Adobo Chronicles,Palabas Sa Netflix: Game Of Thrones Ng DDS Vloggers!,"Mga kababayan, parang teleserye ang nangyayari sa DDS warriors ngayon—mala-“Game of Thrones” pero budget-friendly! Si Joie de Vivre at Maui Spencer, na parehong kilala sa kanilang talento sa acting bilang “authentic supporters,” ay nagkakasagutan. Ano raw? Bayad na vloggers nag-aaway sa pera? Sa likod ng kanilang masigasig na pag-ikot ng kwento para kay Madam VP, tila merong hokus pokus sa mga donasyon ng supporters sa kanilang EDSA rally. Parang magic show na hindi makuha ng audience ang punchline. Habang nagbabangayan ang dalawa, parang Netflix night lang ang mga Marcos loyalists—naka-relax, hawak ang San Mig Light, at ngumunguya ng popcorn habang nanonood sa circus na ito. Ang tanong, ano ba ang pinag-aawayan? Confidential funds? O baka naman sino ang mas convincing mag-vlog na kunwari hindi bayad? Tiyak, kahit si Madam VP napapakamot na lang ng ulo. Sino ang tunay na bida? Ah, confidential daw! ",https://adobochronicles.com/2024/12/23/palabas-sa-netflix-game-of-thrones-ng-dds-vloggers/,fake
The Adobo Chronicles,Today’s Photo Meme,"  In ""Economy""  In ""Food""  In ""Business""",https://adobochronicles.com/2024/12/25/todays-photo-meme-20/,fake
The Adobo Chronicles,Today’s Photo Meme," Ctto https://videopress.com/v/ElRf6PWq?resizeToParent=true&cover=true&preloadContent=metadata&useAverageColor=true Sampaguita girl vs. Security Guard In ""News Satire""  In ""Politics""  In ""Politics""",https://adobochronicles.com/2024/12/22/todays-photo-meme-18/,fake
The Adobo Chronicles,Bagong Polymer Na Dalawampung Piso?,"Nagulantang ang bayan nang ilunsad ng Bangko Sentral ng Pilipinas ang bagong polymer peso bills, kung saan pinalitan ang mga bayani’t presidente ng mga hayop. Aba, parang sinabi na rin nilang mas bagay ang pera sa wildlife kaysa sa legacy ng tao! Pero bago pa maghimutok nang husto ang sambayanan, kumalat ang balita tungkol sa umano’y bagong P20 bill: may imahe raw ng isang orange na pusit, na tila sumasalamin kay Vice President Sara Duterte. Biglang nanahimik ang mga kritiko. “Wow, finally, representation!” sigaw ng ilan. Ang iba naman, tumatawa sa irony—literal na may squid sa pera habang ang ekonomiya ay parang underwater na rin. Ang masaya, mukhang mas tanggap ng publiko ang pusit kaysa polymer bills. Siguro kasi mas relatable ang pusit: versatile, colorful, at mahusay umiwas sa responsibilidad—este, sa predator. Sa huli, sabi nga nila, all’s well that ends squid… este, well!  Ang bagong polymer bills ng Pilipinas, aba’y napakaganda ng konsepto—ang dating mga mukha ng tao, pinalitan ng mga hayop. At bakit nga ba hindi? Mas matatag daw ang polymer kontra sa papel, pero mukhang mas matatag ang mga hayop sa pera kaysa sa tao o bayani! Ngayon, literal nang masasabi… In ""Economy"" Ipinagmamalaki ng PTV ang kanilang bagong palabas, “boboTV,” na pinangungunahan ng kilalang disbarred attorney at Anti-Poverty Czar ng Marcos administration na si Larry Gadon. Inaabangan ng lahat, inaasahang tatapatan nito ang mga sikat na palabas nina Vice Ganda at Tito, Vic, and Joey. Tampok sa “boboTV” ang mga mainit na… In ""Film and TV"" Ang Comelec, sa kanilang dakilang trono ng pagka-“dismaya,” ay muling naghayag ng kanilang pagka-bigo sa malawakang early campaigning ng mga kandidato para sa 2025 elections.  Aba, nadismaya daw sila! Parang simpleng pagtaas ng kilay lang ang sagot nila sa taun-taong circus na ito. Pero, sa totoo lang, may silbi ba… In ""Government""",https://adobochronicles.com/2024/12/20/bagong-polymer-na-dalawampung-piso/,fake
The Adobo Chronicles,"Ang Pera, Wala Nang Tao; Tao Wala Nang Pera!","Ang bagong polymer bills ng Pilipinas, aba’y napakaganda ng konsepto—ang dating mga mukha ng tao, pinalitan ng mga hayop. At bakit nga ba hindi? Mas matatag daw ang polymer kontra sa papel, pero mukhang mas matatag ang mga hayop sa pera kaysa sa tao o bayani! Ngayon, literal nang masasabi ng mga Pilipino na “Ang pera, walang tao!” Pero ang masaklap, “Ang tao, walang pera!” Anong irony, ‘di ba? Paano kaya ‘to nagsimula? Siguro nag-meeting ang mga taga-Bangko Sentral: Official 1: “Palitan natin ang tao sa pera, mas relatable ang animals.” Official 2: “Oo nga, kasi ang tao, hirap mag-budget. Ang hayop? Swabe lang, hayahay ang buhay.” Official 3: “Perfect! At least, hindi magrereklamo ang tamaraw o butanding sa inflation!” Pansinin mo pa, parang may hidden message: ang Philippine Eagle, parang sinasabing “Mataas ang lipad ng economy natin!” Pero yung mga Pilipino, sabay sabing: “Eh paano kami? Hanggang lipad lang kami ng pangarap!” At eto pa ang ultimate irony: polymer bills daw para mas tumagal ang pera. Pero paano tatagal ang pera kung wala naman sa tao? Mukhang mas mabilis pa yatang mawala ang sweldo kaysa sa naipon nating dignidad! Sa huli, siguro nga tama lang na hayop na ang nasa pera—kasi sa sistemang ito, parang tayo na lang ang nawawala sa sarili nating kwento.",https://adobochronicles.com/2024/12/20/ang-pera-wala-nang-tao-tao-wala-nang-pera/,fake
The Adobo Chronicles,Today’s Editorial Cartoon,"(courtesy:Steven Pabalinas) (Courtesy: Steven Pabalinas) In ""Politics"" (Courtesy: Steven Pabalinas) In ""Government"" (Courtesy: Steven Pabalinas) In ""Government""",https://adobochronicles.com/2024/12/18/todays-editorial-cartoon-24/,fake
The Adobo Chronicles,The Life And “Death” Of Mary Jane Veloso,"Mary Jane Veloso’s saga reads like a grim reality show—one where death row becomes the ultimate waiting room. After over a decade of prayers, protests, and presidents, she’s finally home. Noynoy Aquino played the role of the unlikely savior, pleading with Indonesia to spare her life, while Bongbong Marcos surprisingly picked up the baton. But Rodrigo Duterte, ever the strongman, nearly turned her into collateral damage in his “tough love” diplomacy. Meanwhile, local newspapers couldn’t resist the dramatic flair, effectively “killing” her in headlines the morning after her reprieve. Truly, nothing says “faith in journalism” like declaring someone dead when their heart is still beating. Mary Jane’s story is a poignant reminder that in the Philippines, survival is less about justice and more about whose pen writes your fate. In the end, the irony is clear: Mary Jane defied death, but the system, as always, remains terminally ill. ",https://adobochronicles.com/2024/12/17/the-life-and-death-of-mary-jane-veloso/,fake
The Adobo Chronicles,Today’s Photo Meme,"By Melchor Vergara In ""Law Enforcement""  In ""Law Enforcement"" By Steven Pabalinas In ""Law Enforcement""",https://adobochronicles.com/2024/12/16/todays-photo-meme-17/,fake
The Adobo Chronicles,Did Aicelle Santos Run Short Of Fabric For Her Filipino Terno?,"Ah, Aicelle Santos—singer, selfie-taker, and apparent connoisseur of controversial fashion. Netizens were aghast when she donned a terno that looked like it had survived a fight with a lawnmower. Did she run out of fabric? Perhaps the ghost of Imelda Marcos snatched her sleeves mid-sewing. Then, as if her outfit wasn’t trending enough, she struck a pose on Malacañang grounds—a place where, ironically, she once vowed not to tread. From staunch anti-Marcos critic to “selfie queen ng palasyo”, Santos served us an all-you-can-eat buffet of irony with Malacañang Christmas goodies on the side. Hypocrisy? Opportunism? Or just pure artistic expression? After all, nothing says “I’ve moved on” like basking in the glow of power’s gilded halls. It’s the season of giving, and Santos gave us the best gift yet: a reminder that principles, like terno sleeves, are sometimes optional.",https://adobochronicles.com/2024/12/16/did-aicelle-santos-run-short-of-fabric-for-her-filipino-terno/,fake
The Adobo Chronicles,Maraming Nabudol Si Ka Tunying!,"Lubos na naintriga ang mga netizen sa post ni Anthony Taberna, a.k.a. Ka Tunying, kung saan nilagay niya ang petsa na “January 13, 2025.” Maraming natuwa at marami ding nagalit. Ang petsa daw ba na iyon ay araw ng impeachment ni Sara Duterte? Pagbaba sa puwesto ni Bongbong Marcos? Ikatlong “People Power?” Pero si Ka Tunying na mismo ang nagsabi na ang petsang iyon ay ang anibersaryo ng mga kumpanya ng veteran brodkaster. Sa January 13 ang nakatakdang selebrasyon kasama ang lahat ng empleyado ni Ka Tunying. Marami ang nabudol! Maligayang pagbati kay Ka Tunying, mula sa Adobo Chronicles. Hihintayin namin ang inyong padala!",https://adobochronicles.com/2024/12/16/maraming-nabudol-si-ka-tunying/,fake
The Adobo Chronicles,A Word About Blind-less Windows On Airplane Lavatories,"British Airways’ decision to redesign their first-class lavatories with windows has caused quite a stir—because apparently, “mile-high views” now come with a very literal twist. While the idea of gazing at the clouds from the loo might seem poetic to some, for others, it’s a window of opportunity for mortifying discomfort. One passenger on a flight to New York expressed her unease, wondering why there weren’t any blinds. Fair point—while the view of the Atlantic Ocean is majestic, it’s not exactly the vibe when you’re multitasking at 35,000 feet. British Airways assures travelers that the windows are positioned for privacy, but let’s be honest—trusting angles at that altitude feels like the aviation equivalent of trusting the “private browsing” feature. On the bright side, these lavatories might encourage shorter visits. After all, there’s nothing like the vague possibility of a passing drone, bird, or UFO to speed things along. It’s minimalism meets exhibitionism, and let’s just hope the next design trend doesn’t involve live-streaming. ",https://adobochronicles.com/2024/12/16/a-word-about-blind-less-windows-on-airplane-lavatories/,fake
The Adobo Chronicles,Today’s Photo Meme," In ""Politics""  In ""Politics""  In ""Politics""",https://adobochronicles.com/2024/12/16/todays-photo-meme-16/,fake
The Adobo Chronicles,Impeachment: The Irony That Is Sara Duterte!,"Vice President Sara Duterte’s bold proclamation that she welcomes impeachment proceedings is nothing short of a masterstroke in political irony. Imagine this: the nation’s second-highest official, who has masterfully dodged lawmakers’ questions during Senate and House hearings about her mysterious confidential funds, is now eagerly awaiting an impeachment trial to “answer questions.” The very senators she avoided answering before would then transform into her judges in the impeachment court. It’s like skipping class all semester, only to volunteer for the final exam, administered by the same teachers you ghosted. Bravo! Duterte’s confidence is almost admirable, as if she’s thinking: “The best place to start answering questions is when my job’s on the line!” The hearings were just warm-ups, apparently; the main event is an impeachment trial, where the stakes are high and the spotlight even brighter. It’s like refusing to sing at karaoke night but then signing up for The Voice. The senators, for their part, must be thrilled. After being sidestepped during hearings, they’d now get to grill her as jurors in an impeachment court. But will the questions suddenly be answered this time? Or will we witness another performance of political theater, complete with vague statements, appeals to emotion, and that famous Duterte grit? If there’s one thing to learn here, it’s that Philippine politics is never dull. VP Sara has turned what could have been a scandal into the setup for a grand, ironic drama. One can’t help but applaud the sheer audacity—and keep the popcorn ready. In a bold leap toward Vatican cosplay, the Philippine Senate has decided to spice up the impeachment trial of VP Sara Duterte by going full papal conclave.  Senate President Chiz Escudero, clearly inspired by either divine intervention or a Netflix binge, has reportedly approved a plan to lock senators in… In ""Law Enforcement"" Now that the House of Representatives has impeached Sara Duterte, the spotlight now shines on the 24 senators who will act as the jury to either convict or acquit the Vice President. Adobo Chronicles is conducting a poll on our readers’ preference for the impeachment robe that the senators should… In ""Law Enforcement"" In the Philippines, peace is a slippery little creature, always darting between rallies and shrines, dodging placards and sermons.  On one side, the INC faithful stood shoulder to shoulder, proclaiming “Peace!” as they defended VP Sara Duterte from impeachment. Their version of peace seemed to involve a lot of chanting… In ""Politics""",https://adobochronicles.com/2024/12/15/impeachment-the-irony-that-is-sara-duterte/,fake
The Adobo Chronicles,Today’s Photo Meme,"(concept and layout byEpee Rafanan)   In ""Politics""  In ""Politics""  In ""Politics""",https://adobochronicles.com/2024/12/15/todays-photo-meme-15/,fake
