source,title,content,link,label
GMA NEWS,2 China Coast Guard ships ‘closely engage’ 2 PH vessels in Ayungin — expert,"Two China Coast Guard (CCG) ships were closely engaging two Philippine Coast Guard (PCG) vessels in Ayungin Shoal in the West Philippine Sea (WPS), according to a maritime expert on Friday. Former United States Air Force official and ex-Defence Attaché Ray Powell was reacting to a GMA News Online report on Chinese presence in the shoal ahead of a possible resupply mission to Philippine Navy’s BRP Sierra Madre. “Philippines’ resupply mission to Second Thomas Shoal (Ayungin) seems underway with at least two PCG ship—BRP Bacagay and BRP Malapascua—in support and closely engaged by CCG 5304 and 23514, respectively,” he said in a post on X (formerly Twitter). Aside from these, Powell said nine large Qiong Sansha Yu maritime militia ships were also seen surrounding Ayungin Shoal. “Not clear yet whether China is impeding the resupply boat itself. If so that would mark the end the agreement reached after last year's dramatic June 17th confrontation,” Powell said. GMA News Online has reached out to the PCG for confirmation and more details on the incident but the agency has yet to provide a statement as of posting time. In January, the Philippines and China agreed to anindefinite implementation of an arrangementfor the resupply of daily necessities and rotation missions by Manila in Ayungin Shoal. Signed in July 2024, theprovisional agreement seeks to avoid altercationsand ease tensions after a violent confrontation on June 17, 2024 at the Philippine-occupied area. Earlier in the day, Philippine Navy spokesperson for the WPS Rear Admiral Roy Vincent Trinidad saidfour CCG ships and 20 Chinese maritime militia vesselswere spotted in Ayungin Shoal on Thursday ahead of a possible rotation and resupply mission to BRP Sierra Madre. The Philippine Navy conducts resupply missions to BRP Sierra Madre monthly. However, Trinidad said the latest resupply mission to the Philippine ship grounded in Ayungin Shoal was last July. Trinidad refused to disclose the details of the next resupply mission to BRP Sierra Madre but he stressed that the Philippine Navy will not neglect the needs of the Filipino crew. ""Hindi natin puwede pabayaan yung ating kasundaluhan (We cannot neglect our soldiers) in the frontlines. It is the moral obligation of the leadership of the Armed Forces to provide, especially food, to our men in the frontlines,” he said. “The details of the next RORE are at the level of the commander of the Western Command,” he added. In August, China’s Ministry of National Defense warned the Philippines of“consequences”over Manila’s alleged hyping up of incidents, provocations, and infringements in Ayungin Shoal. The Philippine Navy earlier reported anincrease of Chinese vesselsincluding boats with upgraded weapons in Ayungin Shoal. The World War II-era BRP Sierra Madre has been grounded in Ayungin Shoal since 1999. The ship has become a symbol of Philippine sovereignty in the offshore territory. Ayungin Shoal is a submerged reef in the Spratly Islands. The shoal is located 105 nautical miles west of Palawan and is within the Philippines' 200-mile exclusive economic zone (EEZ). Tensions continue as Beijing claims almost all of the South China Sea, a conduit for more than $3 trillion of annual shipborne commerce, including parts claimed by the Philippines, Vietnam, Indonesia, Malaysia, and Brunei. Parts of the South China Sea that fall within Philippine territory have been renamed by the government as the West Philippine Sea to reinforce the country's claim. The West Philippine Sea refers to the maritime areas on the western side of the Philippine archipelago including Luzon Sea and the waters around, within, and adjacent to the Kalayaan Island Group and Bajo de Masinloc. In 2016, the Permanent Court of Arbitration in the Hague ruled in favor of the Philippines over China's claims in the South China Sea, saying that it had ""no legal basis."" China has refused to recognize the decision.— BAP, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958158/2-china-coast-guard-ships-closely-engage-2-ph-vessels-in-ayungin-expert/story/,real
GMA NEWS,Jujutsu Kaisen 3 Modulo': Gege Akutami introduces Yuta and Maki's grandkids as sequel protagonists,"Gege Akutami is cooking up a new manga, and it turns out to be a sequel to his hit series ""Jujutsu Kaisen!"" Titled ""Jujutsu Kaisen 3 Modulo,"" the new story is set over six decades after the Shinjuku Showdown in the original manga. According to Game Rant, Akutami wrote the story, while illustration is by Yuji Iwasaki. ""Jujutsu Kaisen 3 Modulo"" revolves around the grandkids of Yuta and Maki: Tsugiri Okkotsu and Yuuki Okkotsu. Both Yuta and Maki have passed away at this point. The sequel is supposedly short, estimated to run for about six months. Akutami's ""Jujutsu Kaisen"" concluded in September 2024. The anime currently hastwo seasons. Yuta and Maki are first introduced in the prequel, ""Jujutsu Kaisen 0."" They take a backseat in the main series, ""Jujutsu Kaisen,"" which follows Yuji Itadori in his journey to defeat the King of Curses, Sukuna.—JCB, GMA Integrated News",https://www.gmanetwork.com/news/lifestyle/hobbiesandactivities/958155/jujutsu-kaisen-3-modulo-gege-akutami-introduces-yuta-and-maki-s-grandkids-as-sequel-protag/story/,real
GMA NEWS,"Martin Del Rosario, nagpaturo ng macho dancing para sa episode ng 'Magpakailanman'","Angel Aquino, nabiktima ng deepfake porn; nais na maparusahan pati ang magsi-share ng malaswang post Joyce Pring at Juancho Triviño, ibinahagi kung paano nila nagagawang matatag ang kanilang pagsasama Martin Del Rosario takes on macho dancer role in 'Magpakailanman' Daring at challenging ang pagbibidahang role ni Martin Del Rosario na isang macho dancer para sa episode ng Magpakailanman sa Sabado.Sa ulat ni Aubrey Carampel sa GTV News Balitanghali nitong Biyernes, sinabing nagpaturo pa si Martin ng macho dancing bilang paghahanda sa kaniyang role.Ang kuwento ay tungkol kay John, na gagawin ang lahat para sa pamilya. Ayon kay Martin, pinaghandaan niya rin ang mga dramatic scene.“Ang daming dagok, problem, challenges na dumating sa buhay ni John. Pero maganda naman sa kaniya hindi siya sumuko. Kumbaga parang lahat ng opportunity ginrab [grab] niya,” ani Martin.Gaganap naman si Angela bilang kaniyang asawa, na hahamunin ng pagtanggap sa propesyon ng kaniyang asawa.""Kasi nga trabaho niya is medyo, 'di ba, not so good 'pag family man, 'di ba? So parang dito ko mate-test kung gaano ko ba siya kamahal, kung tatanggapin ko pa siya, kung ano ba ang role niya sa buhay ko at tsaka sa family ko,"" sabi ni Angela.Kasama rin sa episode sina Betong Sumaya, Dave Bornea at marami pang iba.Mapanonood ang “Macho Papa Dancer” episode ng Magpakailanman itong darating na Sabado, 8:15 p.m. --Jamil Santos/FRJGMA Integrated News",https://www.gmanetwork.com/news/balitambayan/chikamuna/958157/martin-del-rosario-nagpaturo-ng-macho-dancing-para-sa-episode-ng-magpakailanman/story/,real
GMA NEWS,Amanda Anisimova ousts Naomi Osaka to reach first US Open final,"Amanda Anisimova experienced the worst possible result in her first Grand Slam final. She will get another chance in the next major championship match. The eighth-seeded New Jersey native rallied to beat No. 23 Naomi Osaka of Japan 6-7 (4), 7-6 (3), 6-3 in a U.S. Open semifinal that ended early Friday morning in New York. Anisimova, who lost 6-0, 6-0 to Poland's Iga Swiatek in the Wimbledon final this summer, heads to her first U.S. Open final to oppose the defending champion, Aryna Sabalenka. The top-seeded Belarusian overtook fourth-seeded Jessica Pegula 4-6, 6-3, 6-4 on Thursday. Anisimova prevailed in 2 hours, 56 minutes, despite Osaka logging far more aces (15-7) and far fewer double faults (6-1 for Anisimova). Asked how she bounced back from losing the first-set tiebreaker, the 24-year-old American said, ""I don't know. Naomi is playing amazing tennis. She's back where she belongs. I told her I'm so proud of her after having a baby and playing at this level. I wasn't sure I would make it past the finish line but I tried to dig deep. It was a huge fight out there."" Anisimova will look to build on a 6-3 career edge in head-to-head meetings with Sabalenka. Their most recent matchup came in the Wimbledon semifinals in July, when Anisimova won 6-4, 4-6, 6-4. Need a wellness break? Sign up for The Boost! Stay up-to-date with the latest health and wellness reads. Please enter a valid email address Your email is safe with us Looking ahead to the final, Anisimova said, ""It means the world. I am trying to process that right now. It's a dream come true. This has been a dream of mine and obviously the hope is to be the champion."" Osaka was in her first major semifinal since 2021, having returned to the tour after sitting out 2023 while giving birth. In each of the four previous times she got to a Grand Slam quarterfinal, she went on to win the championship. Pegula made her opponent sweat a little more this time, but the result was the same -- a Sabalenka win. Sabalenka defeated Pegula 7-5, 7-5 in last year's U.S. Open final. Pegula certainly made Sabalenka work on Thursday, breaking the world's top-ranked player twice after falling behind 4-2 to take the first set. Pegula's first service game proved to be her undoing in the other two sets. Sabalenka broke the 31-year-old American on Pegula's first service game in the second and held serve the rest of the way. She did it again in the third set, but not before Pegula forced four break points in the set and then three deuces in the deciding game. ""(Pegula) played incredible tennis as always, and I had to work really hard to get this win,"" Sabalenka said. ""She's such a great player, great fighter, it's always a tough match. I'm just super happy to be in the finals again and hope I can go all the way again. ..."" The 27-year-old Sabalenka, a three-time Grand Slam champion, served up eight aces to Pegula's three, and saved 5 of 7 break points faced to Pegula's 4 of 7 saved. Sabalenka tallied 43 winners to 21 for her opponent, but also committed 12 more unforced errors (27 to 15). The rest of the match was very even, statistically. So even, each player won 87 of the 174 total points. Sabalenka said of the final, ""I will go out there on Saturday and fight for every point like the last point of my life."" --Field Level Media/Reuters",https://www.gmanetwork.com/news/sports/othersports/958153/amanda-anisimova-ousts-naomi-osaka-to-reach-first-us-open-final/story/,real
GMA NEWS,Payments for ghost flood control project contractors withheld —DPWH,"The Department of Public Works and Highways (DWPH) on Friday said that it has withheld the payments for ongoing projects involving at least two blacklisted contractors in light of the discovery that some of them were ""non-existent"" or ""ghost flood projects."" According to DPWH Secretary Vince Dizon, these include payments for Wawao Builders and SYMS Construction Trading, which have beenbannedas contractors. “Pinapahold ko po lahat ng payments to those contractors, kung meron po silang ongoing. Pero kailangan din po natin tapusin, syempre, kung meron silang ongoing. So pag-uusapan po namin ng ating operations group kung paano po ang magiging sistema, kung ano po ang gagawin natin para matuloy ang mga proyektong ‘yun,” Dizon told the House appropriations panel during the budget presentation of the DPWH’s proposed P880 billion budget for 2026. (I issued an order to hold off payments to those contractors if ever they are involved in ongoing projects. They need to finish the project if it is ongoing, and I will talk with our operations group on how we are going to deal with this so the projects they are under contract with will still be completed.) SYMS Construction Trading was behind theghost projectvisited by President Ferdinand ''Bongbong'' Marcos Jr. in Barangay Piel, Baliuag on August 20. Dizon, meanwhile, has personally inspected Wawao’s P96.5 million flood control project in Bulacan which has been declared ""complete"" in 2024 but it was found out during the visit that the contractor had just started to catch up with the construction three weeks ago. “Para dun po sa mga proyekto na completed na, pero hindi naman talaga o substandard, kailangan po kunin natin iyong warranties kung ano man ang recourse ng gobyerno para po warranties, kung ano man ang recourse ng gobyerno para po mabayaran nung mga contractor na yun, ang mga iniwan ng proyekto na either ghost or substandard,” Dizon said. (For projects deemed completed but turned out to be a ghost or substandard projects, we need to get back the warranties... pursue other recourse so that the contractor pays up for sloppy projects.) “Hindi po tayo papayag na ganun-ganun na lang. So kailangan po ‘yung contractor po mismo ang sumagot niyan,” Dizon added. (We won’t allow these people to get away with their ghost work. The contractor should pay their dues.) During the same budget briefing, Dizon announced that all DPWH officials from the Central Office had already heeded his call to tender courtesy resignations to jumpstart reform in the agency marred by anomalous flood control projects. Dizon's order for courtesy resignation covers all DPWH officials across the country. ""A lot of DPWH officials already submitted courtesy resignations. I will double-check, but at least from the Central Office, everyone has submitted already. It's 100%,"" Dizon said in reply to the question fielded by ML party-list Rep. Leila de Lima. ""Makakaasa pa po tayo na merong mga susunod po sa mga susunod na araw at susunod na linggo,"" Dizon added. (Rest assured that other officials will take heed of this order in the coming days and weeks.)—VAL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958152/dpwh-payment-withhold-payment-contractors-flood-control-projects/story/,real
GMA NEWS,"Two powerful aftershocks hit Afghanistan after earthquakes killed 2,200","JALALABAD, Afghanistan - Two powerful aftershocks shook eastern Afghanistan in a span of 12 hours, the German Research Center for Geosciences (GFZ) said, triggering fears of more deaths and destruction on Friday in a region where about 2,200 people died in quakes in four days. Survivors in the earthquake-prone region are scrambling for basic amenities as the United Nations and other agencies warn of a critical need for funds, food, medical supplies and shelter, with the World Health Organization seeking funds of $4 million. The latest aftershocks follow two earthquakes that ravaged the South Asian nation, crushed by war, poverty and shrinking aid. The Taliban administration estimated 2,205 deaths and 3,640 injuries by Thursday. A Reuters witness said continuous aftershocks hit the province of Nangarhar and details of the damage were still being collected. Friday's earthquake of magnitude 5.4 struck the southeast at a depth of 10 km (6.2 miles), GFZ said, hours after one late on Thursday night. The week's first earthquake of magnitude 6, just minutes before midnight on Sunday, was one of Afghanistan's deadliest, unleashing damage and destruction in the provinces of Nangarhar and Kunar when it struck at a shallow depth of 10 km. A second quake of magnitude 5.5 on Tuesday caused panic and interrupted rescue efforts as it sent rocks sliding down mountains and cut off roads to villages in remote areas. With houses built mostly of dry masonry, stone, and timber, some families preferred to stay in the open rather than return home, as a precaution against aftershocks. Naqibullah Rahimi, a spokesperson for the health department in Nangarhar province, said the epicentre of Thursday's earthquake was in the district of Shiwa near the border with Pakistan, and there were some initial reports of damage. The earlier quakes flattened villages in both provinces, destroying more than 6,700 homes, and rescue workers pulled bodies from the rubble on Thursday. The earthquakes mainly happen in the Hindu Kush mountain range, where the Indian and Eurasian tectonic plates meet. Funding crisis Landslides and debris on key roads hampered relief work, the WHO said, while calling for more funds to provide healthcare and disease surveillance. ""A funding gap of at least $4 million threatens to delay critical activities, underscoring the urgent need for international support,"" it added in a statement. It warned against the risk of disease, stemming from overcrowded shelters, unsafe water and inappropriate waste management, while an influx of Afghans recently deported from Pakistan strains the fragile healthcare system. Afghanistan's Taliban government appealed for urgent aid from the world soon after Sunday's disaster. But relief has been scant in a country largely ignored by the world since the Taliban takeover in 2021. The country is also struggling to cope with millions of Afghans expelled from neighbouring Iran and Pakistan, and those hit by drought in its north. The UN, which has said money to help quake victims will run out soon, plans to launch an emergency appeal for funds, a senior official in the country said. The UN has released $10 million, more than the trickle of cash announced by rich nations, while others have sent assistance such as tents. ""We have some seed funding, but we are looking to make a flash appeal,"" Kate Carey, deputy head of the UN’s humanitarian affairs coordination office for Afghanistan, told Reuters.— Reuters",https://www.gmanetwork.com/news/topstories/world/958151/two-powerful-aftershocks-hit-afghanistan-after-earthquakes-killed-2-200/story/,real
GMA NEWS,"BOC, PCG guarding Discayas’ luxury cars from protesters","Authorities are guarding the seized luxury vehicles of the Discayas in Pasig City on Friday from protesters who want the contractors to be held accountable for supposed anomalous flood control projects. Personnel from the Bureau of Customs as well as the Philippine Coast Guard (PCG) were guarding the Discayas’ compound 24/7, according to Super Radyo dzBB’s Mark Makalalad. According to PCG Task Force Aduana, they provide security augmentation during BOC's law enforcement operations. The BOC sealed the 12 luxury vehicles covered by a search warrant for a probe into alleged irregularities in their importations and taxes, GMA Integrated News’ China Gaston reported on Balitanghali. Need a wellness break? Sign up for The Boost! Stay up-to-date with the latest health and wellness reads. Please enter a valid email address Your email is safe with us Two minibuses were also used as a blockade to protect the luxury cars from protesters who may hurl stones at the expensive vehicles. According to the BOC, the bureau will continue to watch over the fancy cars which are under its constructive possession even though they are being kept inside the Discayas’ property. More rallyists returned to the Discayas’ property in Pasig City on Friday following their protest actions in the same area on Thursday, where they threw mud, vandalized, and shook its gate. This time, protesters from Akbayan, Youth Against Kurakot (YAK), and allied groups presented a performance depicting contractors Sarah and Curlee Discaya, as well as Mark Allan Arevalo of now blacklisted Wawao Builders as “ghosts,” referencing their supposed involvement in ghost projects. Police were also deployed to secure the area. The BOC on Thursday said all28 luxury vehicleslinked to the Discaya family are already in the custody of the bureau. “All 28 vehicles have been sealed and placed under round-the-clock security. They are now under strict watch by customs agents and the PCG,” the BOC earlier said. The search for Discayas’ luxury vehicles came following the investigation into anomalous flood control projects. President Ferdinand “Bongbong” Marcos Jr. has called for an investigation into anomalous flood control projects as many parts of the country have been submerged amid heavy rains in the past months. Several government agencies, as well as the Senate and the House of Representatives, have launched their respective investigations Some flood control projects were found to be ghost projects. The camp of the Discayas has denied irregularities in their flood control projects as well as in their luxury vehicles.—Joviland Rita/AOL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958150/boc-pcg-guarding-discayas-luxury-cars-from-protesters/story/,real
GMA NEWS,Ivan Mayrina renews contract with GMA Network,"Ivan Mayrinarenewed his contract with GMA Network. Present at the contract signing on Friday were GMA Network President and Chief Executive Officer Gilberto R. Duavit Jr.; Senior Vice President and Head of GMA Integrated News, Regional TV, and Synergy Oliver Victor B. Amoroso; and GMA Integrated News Vice President and Deputy Head for News Programs and Special Divisions Michelle Seva. “I am turning 49 years old. I have spent 25 of those with GMA, so more than half my life ay ibinuhos ko sa GMA,” Mayrina said. The renowned veteran broadcast journalist said that he has seen how the Kapuso network took care of him, leading him to his wonderful journey. ""What more can one ask for? And 25 years, we’d talk about 25 more, honestly, with how I’ve been treated by GMA, I don’t see myself being anywhere else. So makakaasa kayo, kung ano man ‘yung siguro ikinatuwa ninyo in the last 25 years, we’ll have more of that,” he said. Duavit thanked Mayrina for his long-running service. “Ikaw, sa pananaw ko, at sa pananaw naming lahat, ay isang tunay, tapat, at haligi ng serbisyong totoo,” he said. Amoroso echoed the same sentiments, highlighting Mayrina’s commitment to truthful reporting. “May you continue to inspire others and elevate the standards of journalism, “ he said. GMA Chairman Atty. Felipe L. Gozon and fellow Kapuso broadcast journalists Pia Arcangel, Atom Araullo, Mel Tiangco, Emil Sumangil, and Vicky Morales also sent congratulatory messages through a video. Mayrina is currently a news anchor on “24 Oras Weekend” with Arcangel and Nelson Canlas. He is also a host of ""Unang Hirit."" —CDC, GMA Integrated News",https://www.gmanetwork.com/news/lifestyle/content/958147/ivan-mayrina-renews-contract-with-gma-network/story/,real
GMA NEWS,Marcos says irrigation project in Bohol also helps in controlling flood,"President Ferdinand ''Bongbong'' Marcos Jr. on Friday led the inauguration of the Calunasan Small Reservoir Irrigation Project, which he also sees as a flood control initiative. Aside from providing irrigation, Marcos said this project will also boost tourism in Calape, Bohol. ''Ito ngang lugar na ito, ang naging karanasan namin, ‘yung mga tinatayo naming mga ganito na mga dam, na mga SWIP (small water imponding project), mga kung – basta’t water impounding, nagiging tourist destination. Dahil tama nga naman, maganda nga naman dito. Sinasabi ko kay Gov. (Erico) Aumentado eh lagyan natin ng kaunting bubong, ng kaunting cover dito,'' Marcos said. (This area, in our experience, these SWIP are also transformed into a tourist destination. It has become a beautiful place. I told Gov. Erico Aumentado to put a roof or cover here.) ''Ang lagay ay pang-picnic ng tao dito. Ang sarap nga naman magkape-kape dito at tinitingnan ‘yung tubig ‘di ba? Kaya’t another – it’s another – another use. May isa pang gamit kasi ito hindi lang nga irrigation, flood control pa ito,'' he added. (Residents can have their picnic here. They can drink coffee while looking at the waters. It has another use. It's not only for irrigation but also a flood control.) The Calunasan SRIP seeks to provide a sustainable and reliable water source through the construction of a zoned earth fill dam, along with its associated structures, canal lining and canal systems. This project is expected to improve agricultural productivity, increase cropping intensity and reduce irrigation costs. It is anticipated to irrigate approximately 300 hectares of agricultural land, benefiting around 400 farmers in the area. Aside from the inauguration, Marcos also inspected the PhilHealth's Yaman ng Kalusugan Program (YAKAP) Caravan to check its operations and processes at Mandaug Elementary School in Barangay Abucayan Sur in Calape. Marcos launched YAKAP as he wants a transformative effort to build a stronger and healthier nation. The program is an enhanced and expanded version of the previous Konsulta (Konsultasyong Sulit at Tama), launched by the state insurer in 2021.—AOL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958148/marcos-says-irrigation-project-in-bohol-also-helps-in-controlling-flood/story/,real
GMA NEWS,FL Liza slams substandard Film Heritage building,"First Lady Louise ''Liza'' Araneta-Marcos slammed the alleged substandard work on the Philippine Film Heritage Building in Manila City. In an Instagram post, the First Lady lamented that instead of a building to honor the country's artists and filmmakers, what she saw was a substandard work, which was supposed to be finished on September 5. ""This is the so-called newly built Philippine Film Heritage Building -- a P200 million project that was supposed to honor our filmmakers, writers and artists and serve as the permanent home for Philippine cinema,"" Liza said. ""Instead, what did we get? Leaking roofs, cracked walls, unfinished theaters, ceilings already stained with water -- all in a building that hasn't even opened. Seriously?! MAHIYA NAMAN KAYO! Pati ito, ninakawan niyo ng dignidad,"" she added. (Be ashamed of yourselves! You stole the dignity of this project.) She stressed that Filipino artists deserve respect and ""not this rotten monument of incompetence."" Palace Press Officer Undersecretary Atty. Claire Castro on Thursday reported about the substandard building, noting that the Marcos administration has observed issues not just on questionable flood control projects, but other infrastructure initiatives as well. Castro said the contractor of the project was the Great Pacific Builders and General Contractor Inc., which is owned by the Discayas. Based on the information released by Castro, observations included the improper placement of downspouts, and that the finishing of one elevator did not meet quality standards. GMA News Online has reached the Discayas, through Atty. Cornelio Samaniego III, for comment regarding the matter, but they have yet to reply as of posting time.— BAP, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958143/fl-liza-slams-substandard-film-heritage-building/story/,real
GMA NEWS,VP Sara highlights teachers’ role in shaping youth's minds amid ‘fake news’ era,"Vice President Sara Duterte on Friday underscored the importance of the teachers' role in helping students develop critical thinking amid the age of disinformation. In her message for the National Teachers’ Month, Duterte, former secretary of the Department of Education (DepEd), thanked the teachers for serving with unwavering dedication for the future of the Filipino youth. “Nanggagaling sa mga guro ang pundasyon ng kaalaman ng mga kabataan at bahagi kayo sa paghubog ng kritikal na pag-iisip. Mahalaga ito sa panahon ng fake news, misinformation, disinformation at iba pang media at social media content na naglalayong manipulahin ang katotohanan at tama,” she said. (The foundation of the youth’s knowledge comes from teachers and they play a part in shaping critical thinking. This is important in the era of fake news, misinformation, disinformation and other media and social media content that aims to manipulate the truth.) “Sana ay mas ihanda natin ang mga kabataan sa landas ng tama at katotohanan,” she added. (I hope we can better guide the youth towards what is right and true.) Duterte also pointed out the commitment of teachers to nation-building despite the issues hounding the education system such as crowded rooms, limited resources, and heavy workload, among others. “Teachers not only shape the future of a nation, they also fortify the values that hold a nation together, and in a democracy, instill the importance of freedom and the protection of our rights,” she said.—AOL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958146/vp-sara-highlights-teachers-role-in-shaping-youth-s-minds-amid-fake-news-era/story/,real
GMA NEWS,Shuvee Etrata flies to Bangkok for endorsement shoot,"The blessings keep coming for Shuvee Etrata! TheNation’s Darlinghas jetted off to Bangkok, Thailand to shoot a TV commercial for her new brand endorsement, Sparkle announced on Instagram. The talent management shared photos of Shuvee aboard a plane. No other details have been revealed about the project. Shuvee is amongMega Magazine’s Women to Watch for 2025. The actress is also one of the stars of the upcoming horror film “Huwag Kang Titingin.” She recently had ahomecoming eventin South Cotabato. Her suitorAnthony Constantinoaccompanied her. —Nika Roque/JCB, GMA Integrated News",https://www.gmanetwork.com/news/showbiz/chikaminute/958145/shuvee-etrata-flies-to-bangkok-for-endorsement-shoot/story/,real
GMA NEWS,Dizon: P268-B flood control fund under 2026 budget should be reduced,"The P268 billion funding for flood control projects under the proposed budget of the Department of Public Works and Highways for 2026 should be reduced, Secretary Vince Dizon said Friday. Dizon made the call during the briefing on the proposed P880 billion budget of the DPWH before the House appropriations panel, saying the P268 billion flood control fund already accounted for over 32% of the agency's budget for next year. “We need to start correcting the proposed DPWH budget with the errors pointed out by the member of Congress, projects which are either completed but still funded, double counting (multiple funding allocations for same project), iyan po ang kailangang immediately tanggalin (We need to immediately remove those),” Dizon said. “Secondly, we need to comprehensively review the P268.3 billion flood control budget. Iyan po, kailangan natin bawasan without compromising ‘yung mga area na nangangailangan. Nakikita natin ngayon na mga inimplement na flood control noong mga nakaraang taon, maraming kailangang ayusin at linisin. Hindi na dapat magdagdag pa sa lugar kung saan kung hindi naman kinakailangan [ng flood control]. Malaki pong pagbaba [sa flood control budget] ang kailangang mangyari,” Dizon added. (We need to reduce that P268.3 billion amount without compromising the needs of flood control areas.We have seen how previously implemented flood control projects in recent years need to be fixed. We do not need to add more budget to flood control projects in areas where it is not needed. We really need to reduce the flood control budget for next year.) Earlier in the briefing, House appropriations panel chairperson and Nueva Ecija Rep. Mikaela Suansing saidonly flood control projects in flood-prone areas should be funded. “To rationalize the funding of flood control projects for 2026, I am strongly advocating for the use of Project NOAH or the Nationwide Operational Assessment of Standards under the UP Resilience Institute as the main determinant for identifying which flood control projects should be allowed for funding in the 2026 budget. Only those indicated as red zones as per the flood hazard map of Project NOAH should be allowed,” she said. “What are red zones? These are areas posing high risk of fatality. Either high flood waters or flood water levels or high velocity of water flows. Ibig sabihin po, kung ano lamang po ang mga proyekto na kasama sa red zones at kung ano lamang po ang kasama sa proposal ng DPWH na nakabase po sa feasibility studies at galing po, endorsed po ng Regional Development Council ang dapat pondohan,” she added.—AOL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958144/dizon-p268-b-flood-control-fund-under-2026-budget-should-be-reduced/story/,real
GMA NEWS,Senate mulls transfer of DPWH’s P268-B flood control budget to education sector,"The Senate is considering removing the nearly P270 billion proposed budget of the Department of Public Works and Highways (DPWH) for flood control projects next year and transferring it to the education sector, Senator Sherwin Gatchalian said Friday. Gatchalian, chairperson of the Senate finance committee, pointed out that there are “red flags” in the proposed 2026 budget, with some flood control projects being duplicated, repetitive, and having exactly similar allocations. “Ang sentiment ng senators is ‘wag mag-approve ng ghost projects, ‘wag mag-approve ng mga projects na anomalous at may red flags—-’yun ang general sentiment. So with that, general sentiment din nila na ilipat na lang itong P270 [billion],” he told reporters in a Zoom interview. (The general sentiment of the senators is that we should not approve ghost projects and projects that are anomalous or have red flags. So with that, their general sentiment is to just transfer the P270 billion budget.) “Generally, ang sinasabi nila na itong flood control eh nakaka-dismaya at dapat ‘wag maulit,” he added. (Generally, what senators are saying is that this issue in the flood control is disappointing and should not happen again.) At the Development Budget Coordination Committee (DBCC) briefing in the Senate on Tuesday, several senatorsflaggedsome infrastructure projects under the proposed 2026 National Expenditure Program (NEP) for having identical allotments. Gatchalian said that if the proposed budget for flood control projects were to be transferred to the education sector, the country would be able to finally reach the4% gross domestic product(GDP) benchmark on education spending, as recommended by international organizations. He, however, emphasized that the Senate’s decision will still depend on the ongoing review by the DPWH and the Department of Budget and Management (DBM). “Kung maaayos naman, halimbawa, justified na, meron nang feasibility study, may detailed engineering na, wala na ‘yung mga duplications, then potentially ‘yung budget nila pwede ma-retain. So, it really depends kung ano ang ire-resubmit nila sa Kongreso at Senado,” the senator explained. (If the proposal would be fixed, for example, it would be justified, there’s already a feasibility study, there’s detailed engineering, there are no more duplications, then potentially the budget can be retained. So it really depends on what they will resubmit to the House and the Senate.) DPWH budget Earlier, DPWH Secretary Vince Dizon said that the P268 billion funding for flood control projects under the proposed budget should bereduced Dizon made the call during the briefing on the proposed P880 billion budget of the DPWH before the House appropriations panel, saying the P268 billion flood control fund already accounted for over 32% of the agency's budget for next year. “We need to start correcting the proposed DPWH budget with the errors pointed out by the member of Congress, projects which are either completed but still funded, double counting (multiple funding allocations for same project), iyan po ang kailangang immediately tanggalin (We need to immediately remove those),” Dizon said. “Secondly, we need to comprehensively review the P268.3 billion flood control budget. Iyan po, kailangan natin bawasan without compromising ‘yung mga area na nangangailangan. Nakikita natin ngayon na mga inimplement na flood control noong mga nakaraang taon, maraming kailangang ayusin at linisin. Hindi na dapat magdagdag pa sa lugar kung saan kung hindi naman kinakailangan [ng flood control]. Malaki pong pagbaba [sa flood control budget] ang kailangang mangyari,” Dizon added. (We need to reduce that P268.3 billion amount without compromising the needs of flood control areas.We have seen how previously implemented flood control projects in recent years need to be fixed. We do not need to add more budget to flood control projects in areas where it is not needed. We really need to reduce the flood control budget for next year.) Flood control projects Regardless, Gatchalian assured that the construction of flood control projects in the country will still continue next year, noting that there is about P350 billion budget remaining coming from the allocations in the previous years. “Marami sa mga flood control, ngayon lang ini-implement. I’m very sure marami pang natitira from 2025, so titignan namin ang underspending. Sa pagkakaalam ko, ang natitira sa flood control to date from previous budget is about P350 billion pa ang mga natitira at ongoing,” he continued. (Many of the flood controls are only being implemented now. I'm very sure there’s a lot of budget left from 2025, so we will look at the underspending. As far as I know, the remainder of the flood control budget to date from the previous budget is about P350 billion.) To recall, President Ferdinand ''Bongbong'' Marcos Jr. has tasked the DBM and the DPWH to conduct asweeping reviewof the DPWH proposed budget under the 2026 NEP and make the necessary corrections. Palace Press Officer Undersecretary Atty. Claire Castro said that the President wants the review to lead to the necessary changes “to guarantee transparency, accountability, and the proper use of the people's money, ensuring the resources are directed toward infrastructure projects that genuinely serve and benefit the Filipino people.”—VAL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/content/958142/senate-mulls-transfer-of-dpwh-s-p270-b-flood-control-budget-to-education-sector/story/,real
