source,title,content,link,label
Facebook,FACT CHECK: Marcoleta not behind West Philippine Sea label on Google Maps,A West Philippine Sea label was added to Google Maps because Sagip Representative Rodante Marcoleta spoke up about the issue.,https://www.rappler.com/newsbreak/fact-check/rodante-marcoleta-not-behind-west-philippine-sea-label-google-maps/,fake
Unkown,FACT CHECK: No Trump promise to free Duterte from ICC custody,US President Donald Trump promised to help free former Philippine president Rodrigo Duterte from the custody of the International Criminal Court (ICC).,https://www.rappler.com/newsbreak/fact-check/no-donald-trump-promise-free-duterte-icc-custody/,fake
Facebook,FACT CHECK: No Comelec ruling yet on DQ case vs Vendors party-list group,"The party-list group Vendors, which lists online personality Deo “Diwata” Balbuena as its fourth nominee, has been disqualified from the 2025 midterm elections.",https://www.rappler.com/newsbreak/fact-check/no-comelec-ruling-disqualification-case-vs-vendors-partylist-group-april-28-2025/,fake
Facebook,FACT CHECK: K to 12 program not abolished,"The Commission on Higher Education Department (CHED) and the Department of Education (DepEd) announced that the K to 12 program has been abolished, and Grades 11 and 12 will be removed for school year 2025 to 2026.",https://www.rappler.com/newsbreak/fact-check/k-12-program-not-abolished/,fake
Facebook,FACT CHECK: No Noli De Castro statement of support for Duterte after ICC arrest,"News anchor Noli De Castro expressed support for former president Rodrigo Duterte, who was arrested and transferred to the International Criminal Court (ICC) over crimes against humanity charges.",https://www.rappler.com/newsbreak/fact-check/no-noli-de-castro-statement-support-rodrigo-duterte-vs-icc-arrest/,fake
Facebook,"FACT CHECK: No PDEA drug list naming Cagayan de Oro barangay officials, mayors","The Philippine Drug Enforcement Agency (PDEA) has released a validated 2025 drug list linking Cagayan de Oro officials, including the incumbent city mayor and a congressional candidate, to illegal drug activities.",https://www.rappler.com/newsbreak/fact-check/no-pdea-drug-list-names-cdo-barangay-officials-city-mayors/,fake
Facebook,FACT CHECK: Post falsely claims The Hague is ‘blocking’ Duterte release,"The International Criminal Court (ICC) is set to release detained former president Rodrigo Duterte, but The Hague is blocking the move as it does not want tourism in the city to decline.",https://www.rappler.com/newsbreak/fact-check/false-post-hague-blocks-rodrigo-duterte-release-tourism-rate/,fake
YouTube,"FACT CHECK: No new pope as of April 25, conclave not yet held","Filipino Cardinal Luis Antonio Tagle has been elected as the new pope, taking the name Pope Luis I.",https://www.rappler.com/newsbreak/fact-check/no-new-pope-elected-april-25-cardinal-luis-antonio-tagle-not-pope/,fake
Facebook,FACT CHECK: Glufarelin not endorsed by Filipino doctor as diabetes cure,"Filipino endocrinologist Augusto Litonjua is promoting Glufarelin Pro+, a product that claims to cure diabetes.",https://www.rappler.com/newsbreak/fact-check/glufarelin-not-endorsed-filipino-doctor-diabetes-cure/,fake
YouTube,"FACT CHECK: No P12,000 pension for all senior citizens","All senior citizens will receive a P12,000 pension from the government, to be distributed before the May 2025 national elections.",https://www.rappler.com/newsbreak/fact-check/no-12000-universal-social-pension-philippines-april-23-2025/,fake
Facebook,FACT CHECK: Dan Fernandez quote on Igorots ‘not being Filipino’ taken out of context,"Santa Rosa City Representative Dan Fernandez said, “The Igorot is not Filipino” in his speech in Congress.",https://www.rappler.com/newsbreak/fact-check/dan-fernandez-quote-igorot-not-filipino-taken-out-context/,fake
Facebook,FACT CHECK: No Supreme Court order blocking Sara Duterte’s impeachment,The Supreme Court (SC) has moved to block the pending impeachment trial of Vice President Sara Duterte.,https://www.rappler.com/newsbreak/fact-check/no-supreme-court-order-blocks-sara-duterte-impeachment/,fake
Facebook,FACT CHECK: Post links Zamboanga politicians to alleged bomb plot without proof,Former Zamboanga mayor Celso Lobregat and the Team Zamboanga political coalition are behind a bomb plot threatening to disrupt peace and order in Zamboanga City.,https://www.rappler.com/newsbreak/fact-check/post-links-zamboanga-politicians-bomb-plot-no-proof/,fake
Facebook,FACT CHECK: 2022 photo of Quezon governor’s helicopter trip taken out of context,"Quezon Governor Angelina “Helen” Tanrecently traveled by helicopter, allowing her to fly over uneven roads on the Pagbilao to Bicol route.",https://www.rappler.com/newsbreak/fact-check/2022-photo-quezon-governor-helen-tan-helicopter-trip-out-context/,fake
Unkown,FACT CHECK: Romualdez’s call for Dutertes to ‘respect’ Marcos taken out of context,House Speaker Martin Romualdez recently urged the Duterte family to respect President Ferdinand Marcos Jr. amid the ongoing rift between the two political allies-turned-enemies.,https://www.rappler.com/newsbreak/fact-check/martin-romualdez-call-duterte-family-respect-ferdinand-marcos-jr-out-context/,fake
Facebook,FACT CHECK: Bohol congressman Edgar Chatto did not withdraw 2025 reelection bid,Bohol 1st District Representative Edgar Chatto has announced his decision to withdraw his reelection bid in the upcoming 2025 midterm elections.,https://www.rappler.com/newsbreak/fact-check/bohol-congressman-edgar-chatto-no-withdraw-2025-election/,fake
YouTube,"FACT CHECK: Putin is alive, not killed in Moscow limo explosion",Russian President Vladimir Putin has died in an explosion in one of his limousines.,https://www.rappler.com/newsbreak/fact-check/vladimir-putin-alive-not-dead-moscow-limousine-explosion/,fake
Tiktok,FACT CHECK: AI-generated videos mock Trump amid US-China tariff tensions,"A video shows US PresidentDonald Trump, Vice PresidentJD Vance, and Tesla CEOElon Musk, who has been serving as Trump’ssenior advisor, working in a shoe factory.",https://www.rappler.com/newsbreak/fact-check/ai-generated-videos-mock-trump-us-china-tariff-tensions/,fake
Tiktok,FACT CHECK: Photo of Duterte ‘national hero’ statue is AI-generated,A photo shows a statue of detained former presidentRodrigo Dutertebeing hailed as a new hero.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-national-hero-statue-photo-ai-generated/,fake
Tiktok,FACT CHECK: Duterte not nominated for Nobel Peace Prize,"A South American leader has nominatedformer Philippine president Rodrigo Dutertefor the Nobel Peace Prize, claiming his war on drugs was peaceful and resulted in no deaths.",https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-not-nominated-nobel-peace-prize/,fake
Facebook,FACT CHECK: AI photos of oarfish used to spread false earthquake warnings,"An oarfish, also called the “doomsday fish” and viewed as a bad omen, has been sighted on Philippine shores, signaling a looming magnitude 8.2 earthquake.",https://www.rappler.com/newsbreak/fact-check/ai-photos-oarfish-used-false-earthquake-warnings/,fake
Tiktok,FACT CHECK: No reports of Trump seeking Duterte’s release from ICC,"Senator Ronald “Bato” Dela Rosa was summoned to the White House for a meeting withUS President Donald Trump, who is expected to demand the release of former Philippine president Rodrigo Duterte from the custody of theInternational Criminal Court(ICC).",https://www.rappler.com/newsbreak/fact-check/no-reports-donald-trump-seeks-rodrigo-duterte-release-icc/,fake
Facebook,FACT CHECK: Marcos’ comments on teen pregnancy bill taken out of context,President Ferdinand Marcos Jr. suggested teaching four-year-olds how to masturbate and try different sexualities.,https://www.rappler.com/newsbreak/fact-check/ferdinand-marcos-jr-video-teenage-pregnancy-bill-out-of-context/,fake
Facebook,FACT CHECK: No reports of Elon Musk pledging $50 million for Duterte’s legal defense,"Tech billionaireElon Muskpledged $50 million for the legal defense fund of former president Rodrigo Duterte, who is under the custody of the International Criminal Court (ICC) over crimes against humanity charges.",https://www.rappler.com/newsbreak/fact-check/no-reports-elon-musk-pledge-50-million-dollar-rodrigo-duterte-legal-defense/,fake
Facebook,"FACT CHECK: Contrary to claim, media reported on Hungary’s withdrawal from the ICC",Media outlets did not report Hungary’s withdrawal from the International Criminal Court (ICC).,https://www.rappler.com/newsbreak/fact-check/media-reports-hungary-withdraw-icc/,fake
Unkown,"FACT CHECK: Duterte still in ICC custody, not back in Philippines","Former president Rodrigo Duterte has been brought back to the Philippines following his detention at the International Criminal Court (ICC) in the Hague, Netherlands, over crimes against humanity charges.",https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-icc-custody-not-back-philippines/,fake
Facebook,FACT CHECK: Sara Duterte’s impeachment not dismissed,The impeachment case against Vice President Sara Duterte has been dismissed due to it being unconstitutional.,https://www.rappler.com/newsbreak/fact-check/sara-duterte-impeachment-case-not-dismissed-april-2025/,fake
Facebook,FACT CHECK: Gov’t still settling national debt; 2023 report misinterpreted,The administration of President Ferdinand Marcos Jr. has nearly paid off the national debt incurred by former president Rodrigo Duterte’s administration.,https://www.rappler.com/newsbreak/fact-check/government-settling-national-debt-2023-report-misinterpreted/,fake
Tiktok,FACT CHECK: No proof that Duterte’s ICC detention boosted tourism in the Netherlands,"Former Philippine president Rodrigo Duterte’sdetention at theInternational Criminal Court(ICC) for crimes against humanity has led to a surge in tourism in the Netherlands, with hotels fully booked and large crowds gathering at the ICC.",https://www.rappler.com/newsbreak/fact-check/no-proof-rodrigo-duterte-icc-detention-boosted-tourism-netherlands/,fake
Tiktok,FACT CHECK: Carpio did not confirm dismissal of Sara Duterte impeachment case,Retired Supreme Court (SC) senior associate justice Antonio Carpio has testified and confirmed the dismissal of the impeachment case against Vice President Sara Duterte.,https://www.rappler.com/newsbreak/fact-check/antonio-carpio-not-confirm-dismissal-sara-duterte-impeachment-case/,fake
Facebook,"FACT CHECK: Contrary to claim, media reported Duterte’s drug war hearing statements","The media did not report statements made by former president Rodrigo Duterte during aSenate hearing on October 28, 2024,in whichhe defended his administration’s war on drugs.",https://www.rappler.com/newsbreak/fact-check/media-reported-rodrigo-duterte-drug-war-hearing-statements/,fake
Facebook,FACT CHECK: No order from Quimbo to padlock INC churches in Marikina,Marikina 2nd District Representative Stella Quimbo urged the Department of the Interior and Local Government (DILG) and the Philippine National Police (PNP) to monitor and padlock Iglesia ni Cristo (INC) churches in Marikina City to prevent disorder in the city following the arrest of former president Rodrigo Duterte.,https://www.rappler.com/newsbreak/fact-check/no-order-stella-quimbo-close-iglesia-ni-cristo-churches-marikina/,fake
Tiktok,FACT CHECK: No Guinness record for ‘50 million’ people celebrating Duterte’s 80th birthday,Former Philippine president Rodrigo Duterte’s80th birthday celebration set a Guinness World Record by gathering 50 million supporters worldwide.,https://www.rappler.com/newsbreak/fact-check/no-guinness-world-record-rodrigo-duterte-80-birthday-celebration/,fake
YouTube,"FACT CHECK: No case filed by Supreme Court against Marcos, Torre over Duterte arrest",The Supreme Court (SC) will file a case against President Ferdinand Marcos Jr. and Philippine National Police – Criminal Investigation and Detection Group (PNP-CIDG) chief Major General Nicolas Torre III for the unlawful arrest of former president Rodrigo Duterte.,https://www.rappler.com/newsbreak/fact-check/no-supreme-court-case-against-ferdinand-marcos-jr-nicolas-dela-torre-rodrigo-duterte-arrest/,fake
Unkown,"FACT CHECK: News articles can be cited in research, contrary to claim",Published articles by journalists can’t be used in research writing.,https://www.rappler.com/newsbreak/fact-check/news-articles-cited-research/,fake
Facebook,FACT CHECK: ICC president’s statement on court’s jurisdiction taken out of context,"Judge Tomoko Akane, president of the International Criminal Court (ICC), stated that the ICC has no jurisdiction over non-state parties.",https://www.rappler.com/newsbreak/fact-check/icc-president-statement-court-jurisdiction-taken-out-context/,fake
Unkown,FACT CHECK: Post criticizing Congress falsely attributed to retired SC justice Carpio,Retired Supreme Court senior associate justice Antonio Carpio wrote an essay critical of Congress and the administration of President Ferdinand Marcos Jr.,https://www.rappler.com/newsbreak/fact-check/post-criticize-congress-falsely-attributes-retired-supreme-court-justice-antonio-carpio/,fake
Facebook,"FACT CHECK: Contrary to claim, media reported on pro-Duterte rallies in The Hague","Media outlets PTV, GMA, ABS-CBN, and TV5 did not report rallies staged by supporters of former president Rodrigo Duterte, who is currentlyunder the custody of the International Criminal Court (ICC)in The Hague, Netherlands.",https://www.rappler.com/newsbreak/fact-check/media-reports-pro-duterte-rallies-the-hague/,fake
Facebook,FACT CHECK: Fake ‘Fox News’ quote cards defending Duterte cite fictional characters,Quote cards from Fox News feature statements from personalities expressing support for former Philippine president Rodrigo Duterte following his arrest and transfer to the International Criminal Court (ICC).,https://www.rappler.com/newsbreak/fact-check/fake-fox-news-quote-cards-defend-rodrigo-duterte-fictional-character/,fake
Tiktok,FACT CHECK: Duterte drug war orders not limited to suspects resisting arrest,Former president Rodrigo Duterte never ordered deaths in the war on drugs and his directive only focused on criminals who violently resisted arrest.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-drug-war-order-not-limited-suspects-resisted-arrest/,fake
Unkown,FACT CHECK: Negros Oriental’s Sagarbarrias didn’t say Duterte rally attendees won’t receive cash aid,Negros Oriental 2nd District Representative Manuel “Chiquiting” Sagarbarria warned Negros Oriental residents that they will not receive cash aid from the government if they attend a candle lighting rally to show support for former president Rodrigo Duterte.,https://www.rappler.com/newsbreak/fact-check/negros-oriental-sagarbarrias-rodrigo-duterte-rally-attendees-cash-aid/,fake
YouTube,FACT CHECK: Quote card on Duterte arrest cites fictional lawyer Harvey Specter,"Harvey Specter, a lawyer accredited by the International Criminal Court (ICC) and founder of a top New York City law firm, said the following statement in a quote card circulating online:",https://www.rappler.com/newsbreak/fact-check/harvey-spencer-quote-card-duterte-arrest/,fake
Unkown,FACT CHECK: No order from ICC president to release Duterte ahead of his birthday,"JudgeTomoko Akane, president of the International Criminal Court (ICC), has ordered the release of former Philippine president Rodrigo Duterte ahead of his birthday on March 28, along with the dismissal of his crimes against humanity charges.",https://www.rappler.com/newsbreak/fact-check/no-order-icc-president-release-rodrigo-duterte-birthday/,fake
Tiktok,FACT CHECK: US gov’t sanctions on ICC not a response to Duterte arrest,US President Donald Trump imposed sanctions on the International Criminal Court (ICC) in response to the arrest of former Philippine president Rodrigo Duterte.,https://www.rappler.com/newsbreak/fact-check/us-government-sanctions-icc-not-response-rodrigo-duterte-arrest/,fake
Facebook,FACT CHECK: Sandro Marcos ineligible to run for president in 2028,Presidential son and House Senior Deputy Majority Leader Sandro Marcos plans to run for president in the 2028 national elections.,https://www.rappler.com/newsbreak/fact-check/sandro-marcos-ineligible-president-2028/,fake
Facebook,FACT CHECK: Video of Duterte’s ranking in ‘most powerful people’ lists lacks context,"A video shows former president Rodrigo Duterte’s achievements, including being honored as among the world’s most powerful and influential people.",https://www.rappler.com/newsbreak/fact-check/video-rodrigo-duterte-ranks-most-powerful-people-lists-lacks-context/,fake
Tiktok,FACT CHECK: Quote card on Duterte arrest cites fictional lawyer Elle Woods,"Elle Woods, a lawyer from Harvard Law School, said the following statement in a quote card circulating online:",https://www.rappler.com/newsbreak/fact-check/elle-woods-quote-card-rodrigo-duterte-arrest/,fake
Unkown,"FACT CHECK: Duterte not back in Davao, still detained at the ICC",Former president Rodrigo Duterte has returned home to Davao City following his arrest and transfer to the International Criminal Court (ICC) in the Netherlands.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-not-back-davao-still-detained-icc/,fake
Tiktok,FACT CHECK: Chinese warplane did not escort plane carrying Duterte to ICC,A Chinese warplane escorted the chartered plane that carried former president Rodrigo Duterte to the Hague following his arrest through an order by the International Criminal Court (ICC).,https://www.rappler.com/newsbreak/fact-check/no-chinese-warplane-escort-plane-carry-rodrigo-duterte-icc/,fake
Unkown,"FACT CHECK: No reports of MNLF, MILF plot vs Marcos gov’t over Duterte arrest",Officials of the Moro National Liberation Front (MNLF) and Moro Islamic Liberation Front (MILF) have joined forces to plot against the administration of President Ferdinand Marcos Jr. following the arrest of former president Rodrigo Duterte.,https://www.rappler.com/newsbreak/fact-check/no-plot-mnlf-milf-retired-afp-officials-vs-ferdinand-marcos-jr-government/,fake
Facebook,FACT CHECK: Duterte arrest not a cover-up for Tantoco’s death,The arrest of former president Rodrigo Duterte was intended to cover up the Marcoses’ involvement in the death of Rustan Commercial Corporation (RCC) executive Paolo Tantoco.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-arrest-not-cover-up-paolo-tantoco-death/,fake
Facebook,"FACT CHECK: Video shows crowd in Argentina, not pro-Duterte gathering in Recto","A massive crowd has gathered in Recto, Manila, in what seems to be a show of support for former president Rodrigo Duterte.",https://www.rappler.com/newsbreak/fact-check/video-shows-argentina-crowd-not-duterte-supporters-gather-recto/,fake
Facebook,"FACT CHECK: Photos show train sets acquired during Duterte admin, not Marcos’ term",A series of photos shows the brand-new train sets imported from Japan and Korea by the government of President Ferdinand Marcos Jr.,https://www.rappler.com/newsbreak/fact-check/photos-show-acquired-train-sets-rodrigo-duterte-administration-not-ferdinand-marcos-jr-administration/,fake
Facebook,FACT CHECK: ICC prosecutor did not say Duterte is innocent,International Criminal Court (ICC) Prosecutor Karim Khan said in a video statement that former president Rodrigo Duterte is innocent of the crimes against humanity charge.,https://www.rappler.com/newsbreak/fact-check/icc-prosecutor-did-not-say-rodrigo-duterte-innocent-war-on-drugs/,fake
Unkown,FACT CHECK: Fake quote cards expressing support for Duterte cite fictional characters,"Quote cards from reputable news outlets feature statements from various lawyers such as “Atty. Annalise Keating” and “Atty. Saul Goodman,” expressing support for former Philippine president Rodrigo Duterte following his arrest and transfer to the International Criminal Court (ICC).",https://www.rappler.com/newsbreak/fact-check/fake-quote-cards-express-support-rodrigo-duterte-fictional-characters/,fake
Facebook,"FACT CHECK: No Marcos resignation petition received, online posts are fake – SC",The Supreme Court (SC) released an official document acknowledging receipt of a petition on a signature campaign calling for the resignation of President Ferdinand Marcos Jr.,https://www.rappler.com/newsbreak/fact-check/no-supreme-court-petition-ferdinand-marcos-jr-resignation/,fake
Facebook,FACT CHECK: Fake page posts arthritis ‘cure’ ad with manipulated video of Filipino doctor,: The Philippine Orthopedic Center (POC) posted an advertisement featuring Filipino doctor Rosalyn Flores promoting “Bee Venom Advanced Joint and Bone Care Cream” as a cure for osteoarthritis.,https://www.rappler.com/newsbreak/fact-check/fake-page-posts-arthritis-cure-advertisement-manipulated-video-filipino-doctor/,fake
Facebook,FACT CHECK: Post misrepresents number of killings in ICC charges vs Duterte,"Only 19 to 24 deaths were attributed to the war on drugs during the administration of former president Rodrigo Duterte, as cited in the case folders of the International Criminal Court (ICC).",https://www.rappler.com/newsbreak/fact-check/post-misrepresents-numbers-killings-icc-charges-rodrigo-duterte/,fake
Unkown,"FACT CHECK: Contrary to claims, ICC retains jurisdiction over PH drug war cases",The arrest warrant issued against former president Rodrigo Duterte is null and void because the International Criminal Court (ICC) has no jurisdiction over the Philippines as the country is no longer an ICC member.,https://www.rappler.com/newsbreak/fact-check/icc-retains-jurisdiction-philippines-over-war-on-drugs/,fake
Facebook,"FACT CHECK: Contrary to claim, news report did not state ICC dismissal of Duterte case","According to a news report,the International Criminal Court (ICC) has dismissed the case against former president Rodrigo Duterte in relation to the drug war killings under his administration.",https://www.rappler.com/newsbreak/fact-check/news-report-not-state-icc-dismissal-rodrigo-duterte-case/,fake
Facebook,"FACT CHECK: Ad for gout, joint pain ‘cure’ uses deepfake video of Filipino doctor",": Filipino physician Liza Ramoso-Ong, wife of doctor and online health personality Dr. Willie Ong, promotes Bee Venom Advanced Joint and Bone Care Cream as a cure for joint pain and gout.",https://www.rappler.com/newsbreak/fact-check/advertisement-gout-joint-pain-cure-use-deepfake-video-filipino-doctor/,fake
Facebook,"FACT CHECK: Liza Marcos not detained in US, no exchange deal for Duterte release","President Ferdinand Marcos Jr. has offered to facilitate the release of former president Rodrigo Duterte if US President Donald Trump releases First Lady Liza Marcos, who has been detained over the death of Rustan Commercial Corporation executive Paolo Tantoco.",https://www.rappler.com/newsbreak/fact-check/liza-marcos-not-detained-united-states-no-exchange-deal-rodrigo-duterte-release/,fake
Facebook,"FACT CHECK: ‘Duterte’ chants in video are manipulated, not taken in Netherlands",A video shows a mass demonstration in the Netherlands where former presidentRodrigo Duterteis detained to face theInternational Criminal Courtover crimes against humanity committed in his drug war campaign.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-chant-manipulated-video-netherlands/,fake
Facebook,FACT CHECK: Quote cards of Trump’s statements on Duterte arrest are fake,US President Donald Trump made public statements through various news outlets condemning former Philippine President Rodrigo Duterte’s arrest over a warrant issued by the International Criminal Court (ICC).,https://www.rappler.com/newsbreak/fact-check/donald-trump-statement-rodrigo-duterte-icc-arrest-fake-quote-card/,fake
Facebook,"FACT CHECK: Vice Ganda quote card on Duterte drug war, pandemic response is fake",Comedian and television host Vice Ganda said the following statement in a quote card circulating online after the arrest of former president Rodrigo Duterte:,https://www.rappler.com/newsbreak/fact-check/vice-ganda-quote-card-duterte-drug-war-pandemic-response-fake/,fake
Unkown,FACT CHECK: Video of crowd chanting ‘Impeach Sara Now’ in Hong Kong is fake,"A video shows overseas Filipino workers (OFW) in Hong Kong shouting “Impeach Sara Now!” upon Vice President Sara Duterte’s arrival at the “Pasasalamat kay PRRD with OFWs” event on Sunday, March 9.",https://www.rappler.com/newsbreak/fact-check/videos-crowd-hong-kong-impeach-sara-duterte-now-fake/,fake
Unkown,FACT CHECK: Malaysia flight MH370 not found up to this date,"Scientists have already discovered the wreckage of Malaysia Airlines flight MH370, a plane that disappeared on the radar screens and has not been located since 2014.",https://www.rappler.com/newsbreak/fact-check/malaysia-flight-mh370-not-found-march-11-2025/,fake
Facebook,"FACT CHECK: Earthquakes can’t be predicted, contrary to post claiming July 5 tremor","A strong earthquake and tsunami may hit the Philippines on July 5, 2025.",https://www.rappler.com/newsbreak/fact-check/earthquake-tsunami-prediction-july-5-2025/,fake
Unkown,FACT CHECK: Europe did not deploy 1 million troops against Russia,European nations have sent 1 million troops to aid Ukraine amid the ongoing conflict between Ukraine and Russia.,https://www.rappler.com/newsbreak/fact-check/europe-no-deployment-million-troops-russia/,fake
Tiktok,FACT CHECK: Palawan was never part of China – NHCP,The island of Palawan was once part of China and was called “Zheng He Island” after the famous Chinese explorer who sailed the seas and oceans of Asia from the 1300s to the 1400s.,https://www.rappler.com/newsbreak/fact-check/palawan-never-part-china-nhcp/,fake
Tiktok,FACT CHECK: No US anti-corruption award given to Duterte,Former presidentRodrigo Dutertereceived the United States’ International Anti-Corruption Award.,https://www.rappler.com/newsbreak/fact-check/no-united-states-anti-corruption-award-rodrigo-duterte/,fake
Facebook,FACT CHECK: Misleading image used in post on Japan human-animal hybrid research,A Facebook post about Japan allowing scientists to make human-animal hybrids includes an image that appears to show the hybrids.,https://www.rappler.com/newsbreak/fact-check/misleading-image-japan-human-animal-hybrid-research/,fake
Facebook,FACT CHECK: No DBM transfer of P4.1-trillion budget to Marcos,: The Department of Budget and Management (DBM) released P4.1 trillion of the 2025 national budget to the Office of the President (OP).,https://www.rappler.com/newsbreak/fact-check/no-transfer-dbm-4-trillion-budget-marcos/,fake
Facebook,FACT CHECK: Florida health official’s COVID-19 vaccine claims baseless – experts,"According to Florida Surgeon General Dr. Joseph Lapado, the mRNA COVID-19 vaccines can infect human DNA and cause cancer.",https://www.rappler.com/newsbreak/fact-check/florida-health-official-claim-covid19-vaccines-baseless/,fake
Facebook,FACT CHECK: Photo of Duterte wearing judicial robe is fake,A photo shows former president Rodrigo Duterte wearing judicial garb in the Supreme Court.,https://www.rappler.com/newsbreak/fact-check/photo-rodrigo-duterte-wearing-judicial-robe-fake/,fake
YouTube,FACT CHECK: No manhunt for Marcos over plunder,Authorities are conducting a manhunt to arrest President Ferdinand Marcos Jr. over plunder charges.,https://www.rappler.com/newsbreak/fact-check/no-manhunt-ferdinand-marcos-jr-over-plunder/,fake
Facebook,FACT CHECK: Doc Willie Ong did not discover natural ‘cure’ for hypertension,GMA News reported about cardiologist and online health personality Dr. Willie Ong’s discovery of a natural cure for hypertension that works in 24 hours. The report also says that high blood pressure is caused by a deficiency of “Magnesium-12” and can be permanently treated with a simple rice-and-water method.,https://www.rappler.com/newsbreak/fact-check/doc-willie-ong-not-discover-natural-cure-hypertension/,fake
Tiktok,FACT CHECK: SC did not nullify Sara Duterte’s impeachment,The Supreme Court (SC) has declared Vice President Sara Duterte’s impeachment null and void.,https://www.rappler.com/newsbreak/fact-check/supreme-court-did-not-nullify-sara-duterte-impeachment/,fake
Facebook,FACT CHECK: Video of 2024 Cebu concert misrepresented as Duterte rally crowd,An aerial video shows a massive crowd attending the indignation rally organized by members of the Hakbang ng Maisug in Cebu to decry Vice President Sara Duterte’s impeachment.,https://www.rappler.com/newsbreak/fact-check/duterte-rally-crowd-misrepresents-2024-cebu-concert-video/,fake
Facebook,FACT CHECK: Photos of Duterte Senate slate supporters are AI-generated,Photos show various groups of people holding banners to express their support for the senatorial slate endorsed by former president Rodrigo Duterte.,https://www.rappler.com/newsbreak/fact-check/photos-duterte-senate-slate-supporters-ai-generated/,fake
Tiktok,FACT CHECK: Pope Francis is still alive as of February 24,":Pope Francis, born Jorge Mario Bergoglio, passed away on February 24, 2025, at the age of 88.",https://www.rappler.com/newsbreak/fact-check/pope-francis-remains-alive-february-24-2025/,fake
YouTube,"FACT CHECK: No reports of Duterte, security personnel ambush","Unidentified armed men attacked Vice President Sara Duterte at a checkpoint, resulting in injuries to two of her security personnel.",https://www.rappler.com/newsbreak/fact-check/no-reports-sara-duterte-security-personnel-ambush-armed-men/,fake
Facebook,FACT CHECK: Mannix Dalipe not suspended by Ombudsman,The Office of the Ombudsman suspended House Majority Leader Mannix Dalipe for falsifying the 2025 national budget.,https://www.rappler.com/newsbreak/fact-check/mannix-dalipe-not-suspended-ombudsman/,fake
YouTube,FACT CHECK: Marcos’ ‘Wealth for Humanity’ gold fund doesn’t exist,Former president Ferdinand E. Marcos deposited over a million tons of gold into the World Bank for a “Wealth for Humanity” fund intended to lift the Philippines out of poverty.,https://www.rappler.com/newsbreak/fact-check/marcos-wealth-humanity-gold-reserves-not-exist/,fake
Facebook,FACT CHECK: Video linking CamSur politician to alleged jueteng lord is AI-edited,Alleged Pampanga gambling lordBong Pinedais financing the election campaign of Camarines Sur gubernatorial candidate Bong Rodriguez.,https://www.rappler.com/newsbreak/fact-check/video-links-camarines-sur-politician-jueteng-lord-ai-manipulated/,fake
Tiktok,FACT CHECK: Duterte chants fabricated in video of Alyansa slate rally,"A crowd chanted “Duterte!” at the Alyansa Para sa Bagong Pilipinas proclamation rally in Laoag, Ilocos Norte, where President Ferdinand Marcos Jr. led the campaign kickoff for his senatorial candidates.",https://www.rappler.com/newsbreak/fact-check/duterte-chants-fake-alyansa-slate-rally-february-2025/,fake
Facebook,FACT CHECK: No reports of Obamas filing for divorce,Former United States president Barack Obama and former first lady Michelle Obama are getting a divorce.,https://www.rappler.com/newsbreak/fact-check/barack-michelle-obama-divorce-filing-fake-february-2025/,fake
Unkown,FACT CHECK: Post on celebrities in PH politics falsely attributed to Drilon,"In a Facebook post, former Senate president Franklin Drilon criticized the proliferation of media personalities running for public office.",https://www.rappler.com/newsbreak/fact-check/post-celebrities-philippine-politics-false-attribution-frank-drilon/,fake
Unkown,FACT CHECK: No ‘deadly’ face mask from China circulating in PH,Deadly face masks laced with poison have arrived in the Philippines from China.,https://www.rappler.com/newsbreak/fact-check/no-deadly-face-mask-china-circulating-philippines/,fake
YouTube,"FACT CHECK: No reports of Marcos, wife leaving PH after their anomalies in gov’t exposed",President Ferdinand Marcos Jr. and First Lady Liza Marcos have finally left the Philippines after their anomalies in government were exposed.,https://www.rappler.com/newsbreak/fact-check/no-reports-ferdinand-marcos-jr-liza-leaving-philippines-after-government-anomalies-exposed/,fake
Facebook,FACT CHECK: Ad of Filipino doctor pushing cure for bone and joint pain uses deepfake,Calamba Medical Center posted a video of Filipino physician Rocky Willis promoting Bee Venom Advanced Joint and Bone Care Cream for bone and joint pain.,https://www.rappler.com/newsbreak/fact-check/adverstisement-filipino-doctor-cure-bone-joint-pain-deepfake/,fake
Facebook,"FACT CHECK: Marcos, Duterte ratings attributed to OCTA Research is fake","Vice President Sara Duterte received a higher trust and performance rating than President Ferdinand Marcos Jr., according to OCTA Research’s February 10 data.",https://www.rappler.com/newsbreak/fact-check/ferdinand-marcos-jr-sara-duterte-ratings-attribution-octa-research-fake/,fake
Twitter,FACT CHECK: No statement from Church of Jesus Christ backing Sara Duterte,"The Church of Jesus Christ of Latter-day Saints, formerly known as the Mormon Church, released a statement saying they “stand and protect” Vice President Sara Duterte.",https://www.rappler.com/newsbreak/fact-check/church-of-jesus-christ-backing-sara-duterte-february-2025/,fake
