source,title,content,link,label
inquirer,Court clears man who tried to strangle sleeping wife,"ROME—A court in Italy has acquitted a man who tried to strangle his wife while asleep, ruling that he was suffering from asleep disorder,media reported Thursday. His wife had to bite him to wake him and stop the attack, which happened in January 2021, the court in Brescia, in Italy’s northern Lombardy region heard. “I didn’t mean to, I was sleeping,” the man, in his 60s, told the court repeatedly. He thought he was struggling against burglars who had already attacked his wife and son, he said. Once he realized what he had done, he threw himself out of the window of their third-floor flat in the village of Braone, seriously injuring himself. The couple are now separated, but his wife told the court that she had never suffered any violence from him. She was not a plaintiff in the case. Experts told the court that the husband’s account was plausible and prosecutors agreed, arguing that he was not conscious at the time of the attack. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy.",https://newsinfo.inquirer.net/1909143/court-clears-man-who-tried-to-strangle-sleeping-wife,real
inquirer,Trump ordered to pay $454 million in New York fraud case,"Former U.S. President Donald Trump speaks outside the courtroom on the day of a court hearing on charges of falsifying business records to cover up a hush money payment to a porn star before the 2016 election, in New York State Supreme Court in the Manhattan borough of New York City, U.S., February 15, 2024. (REUTERS/File Photo) NEW YORK  – Donald Trump was formally ordered by a New York judge to pay more than $454 million after being foundliable for manipulating his net worth, in a civil fraud case brought by New York state’s attorney general. The payment includes the$354.9 million penaltythat Justice Arthur Engoron of the state court in Manhattan ordered on Feb. 16, plus interest, following a non-jury trial that stretched over three months. Engoron also ordered Trump’s adult sons, Donald Trump Jr. and Eric Trump, to each pay nearly $4.7 million, and the Trump Organization’s former chief financial officer, Allen Weisselberg, to pay $1.1 million, all including interest. The payouts were determined on Thursday, and interest will continue to accrue. The judgment was made public on Friday. Attorney General Letitia James accused the defendants of illegally overstating the value of Trump’s properties in order to inflate his net worth and obtain better loan and insurance terms. Engoron also banned Trump for three years from serving in a top role at any New York company, or seeking loans from banks registered in the state. His adult sons received two-year bans from leadership roles. The judge said the defendants’ “complete lack of contrition and remorse borders on pathological.” Engoron’s decision threatens the business empire that Trump built over much of his adult life. The Republican former president also faces four unrelated criminal prosecutions, in which he has pleaded not guilty, as he seeks to regain the White House from Democrat Joe Biden. Trump has accused James and Engoron, both Democrats, of being corrupt, and called the case part of a witch hunt by political opponents. He plans to appeal his penalty to the Appellate Division, a mid-level appeals court, but would have to come up with the money owed or obtain a bond. Engoron rejected a request by Clifford Robert, a lawyer for the defendants, to delay enforcing the judgments for 30 days in order to allow “an orderly post-judgment process, particularly given the magnitude of judgment.” Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. In a Thursday morning email to Robert, Engoron wrote: “You have failed to explain, much less justify, any basis for a stay. I am confident that the Appellate Division will protect your appellate rights.”",https://newsinfo.inquirer.net/1909223/trump-ordered-to-pay-454-million-in-new-york-fraud-case,real
inquirer,"American lunar lander ‘alive and well,’ images expected soon","In this photo courtesy of Intuitive Machines, Odysseus passes over the near side of the Moon following lunar orbit during the IM-1 mission on February 21, 2024. An Intuitive Machines Nova-C class lunar lander is bound for the moon, where it will attempt to land near the south pole and carry out experiments that pave the way for the return of American astronauts later this decade. (Handout / Intuitive Machines / AFP) / WASHINGTON – Thefirst American spaceship on the Moon since Apollois “alive and well” following a drama-packed touchdown, the company that built it said Friday as it worked to download data and images from the uncrewed robot. Odysseuslanded near the lunar south pole Thursday at 6:23 pm Eastern Time (2323 GMT), after a nail-biting final descent when ground teams had to switch to a backup guidance system and took several minutes to establish radio contact after the lander came to rest. “Odysseus is alive and well,” Intuitive Machines, which achieved the first lunar landing by a private company, posted on X on Friday morning. “Flight controllers are communicating and commanding the vehicle to download science data.” The Houston-based company’s stock price soared by 40 percent in early trading before paring back to 24 percent. Engineers are working to learn the robot’s precise coordinates in the Malapert A impact crater and its tilt, as the landing phase was carried out by the robot autonomously, using its instruments to navigate the Moon’s terrain. The company said Odysseus, which is the size of a large golf cart, is upright — a relief after the Japanese space agency’s SLIM lander, which touched down in January, ended up upside-down. Intuitive Machines pledged to soon downlink the first images taken by the lander. But because of complications associated with the landing, a decision was taken not to shoot out an external camera to capture the landing as it happened, according to Embry-Riddle Aeronautical University, which built the “EagleCam” device. The camera will now be deployed from the ground to try to obtain a third-person image of Odysseus. Odysseus is the first success for a new fleet of NASA-funded lunar landers designed to carry out science investigations that pave the way for the return of American astronauts to the Moon later this decade, under the Artemis program. A moonshot by another American company last month ended in failure, raising the stakes to demonstrate that private industry had what it took to repeat a feat last achieved by US space agency NASA during its manned Apollo 17 mission in 1972. Underlining the technical challenges, Intuitive Machines’ own navigation technology failed and ground engineers were forced to jerry-rig a solution, hastily writing a software patch to switch to an experimental NASA laser guidance system that was intended to run only as a technology demonstration. Confirmation of landing was supposed to come seconds after the milestone, but instead around 15 minutes passed as announcers mused whether the hexagon-shaped craft had come down “off angle.” Finally, the company’s chief technology officer Tim Crain confirmed “our equipment is on the surface of the Moon and we are transmitting,” as applause broke out in mission control. NASA paid Intuitive Machines $118 million to ship six experiments under an initiative to delegate cargo services to the private sector to achieve savings and stimulate a wider lunar economy. Odysseus also carries cargo for private customers, including a reflective heat wrapping developed by Columbia Sportswear used to protect the spaceship’s cryogenic propulsion tank. The United States, along with international partners, are planning to develop long term habitats in the south pole, harvesting ice there for drinking water and for rocket fuel for eventual onward voyages to Mars. The first crewed landing under NASA’s Artemis program is set to take place no sooner than 2026. China meanwhile plans to put its first crew on the Moon in 2030, in a new era of space competition. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. The mission was the fourth attempt at soft lunar touchdown by the private sector. Intuitive Machines joins the national space agencies of the Soviet Union, United States, China, India and Japan in an exclusive club.",https://newsinfo.inquirer.net/1909220/american-lunar-lander-alive-and-well-images-expected-soon,real
inquirer,Netanyahu’s post-war plan: Israeli control over Palestinian areas,"Israeli Prime Minister Benjamin Netanyahu visits Gaza Strip, during a temporary truce between Hamas and Israel, in this handout obtained by Reuters on November 26, 2023. (GPO/Handout via REUTERS/File Photo) JERUSALEM  –Israeli Prime Minister Benjamin Netanyahuhas presented his first official “day after” plan for the Gaza Striponce the war ends, saying Israel will keep security control over Palestinian areas and make reconstruction dependent on demilitarization. The plan, which brings together a range of well-established Israeli positions, underlines Netanyahu’s resistance to the creation of a Palestinian state which he sees as a security threat, without explicitly ruling one out at some future stage. It was swiftly dismissed by Palestinian officials as doomed to failure. The document, distributed to security cabinet members as a discussion paper rather than a set program, proposes Israel would maintain security control over all land west of Jordan, including the occupied West Bank and Gaza – territories where the Palestinians hope to establish an independent state. The plan comes amid intensifying international calls to end the fighting that has destroyed large swathes of Gaza and to revive efforts to establish a Palestinian state alongside Israel. U.S. President Joe Biden, Israel’s main ally, has said that only a two-state solution has a chance of bringing long-term peace and has been engaged in intense diplomatic efforts to build support among regional and other states. Hours after it was revealed, U.S. Secretary of State Antony Blinken said Israel’s expansion of settlements in the occupied West Bank was inconsistent with international law, signaling a return to long-standing U.S. policy on the issue, which had been reversed by the previous administration of Donald Trump. In the long-term goals listed, Netanyahu rejects the “unilateral recognition” of a Palestinian state. He says a settlement with the Palestinians will only be achieved through direct negotiations between the two sides – without naming who the Palestinian party would be. In Gaza, it proposes replacing Hamas administrative control with local representatives “who are not affiliated with terrorist countries or groups and are not financially supported by them”, setting demilitarization and deradicalization as goals to be achieved in the medium term. “The prime minister’s document of principles reflects broad public consensus over the goals of the war and for replacing Hamas rule in Gaza with a civilian alternative,” a statement by the Prime Minister’s office said. The plan does not elaborate on when that intermediary stage would begin or how long it would last. But it conditions the rehabilitation of the Gaza Strip, much of which has been laid to waste by Israel’s offensive, on its complete demilitarization. On Friday, as the plans became public, efforts to achieve a pause in the fighting to allow the return of some of the 134 hostages held by Hamas continued ahead of the Muslim holy month of Ramadan which begins in March. Israeli ministers have said that unless a deal is reached, Israel will launch its long-awaited operation against the southern Gaza city of Rafah, where more than a million Palestinians have sought shelter under increasing dire humanitarian conditions. Zaha Hassan, a human rights attorney and fellow at the Carnegie Endowment for International Peace, said if implemented, the Netanyahu plan would leave Palestinians in Gaza in a state of complete dependency, with no hope of achieving their national aspirations. “This is obviously not the plan the Biden administration has been discussing with Arab governments,” she said. The spokesman for Palestinian President Mahmoud Abbas, Nabil Abu Rudeineh, said Netanyahu’s proposal was doomed to fail, as were any Israeli plans to change the geographic and demographic realities in Gaza. “If the world is genuinely interested in having security and stability in the region, it must end Israel’s occupation of Palestinian land and recognize an independent Palestinian state with Jerusalem as its capital,” he said. To secure control of Gaza, Netanyahu proposes Israel have a presence on the Gaza-Egypt border in the south of the enclave and cooperates with Egypt and the United States in that area to prevent smuggling attempts, including at the Rafah crossing. The plan calls for shutting down the U.N. Palestinian refugees agency UNRWA, which Israel has repeatedly accused of providing cover to Hamas, and replacing it with other international aid groups. The war was triggered by a Hamas-led attack on southern Israel on Oct. 7 in which 1,200 people were killed and 253 taken hostage, according to Israeli counts. Vowing to destroy Hamas, Israel has responded with an air and ground assault on blockaded Gaza that has killed more than 29,400 people, according to Palestinian health authorities. The offensive has displaced most of the territory’s population and caused widespread hunger and disease. Little progress has been made on achieving Palestinian statehood since the signing of the Oslo Accords in the early 1990s. Among the obstacles impeding it are expanding Israeli settlements in territories Israel captured in the 1967 Middle East war. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. Most countries regard the settlements, which in many areas cut Palestinian communities off from each other, as a violation of international law. Israel claims a biblical birthright to the land and on Thursday said it would approve more than 3,000 new housing units in settlements.",https://newsinfo.inquirer.net/1909217/netanyahus-post-war-plan-israeli-control-over-palestinian-areas,real
inquirer,"Gaza ceasefire talks underway in Paris, source says","An Israeli armoured personnel carrier (APC) and a D9 bulldozer maneuver near the Israel-Gaza border, amid the ongoing conflict between Israel and the Palestinian Islamist group Hamas, as seen from Israel, February 23, 2024. (REUTERS) CAIRO/RAFAH, Gaza Strip  –Gaza truce talkswere under way in Paris on Friday, in what appears to be the most serious push for weeks to halt the fighting in the battered Palestinian enclave and see Israeli and foreign hostages released. A source briefed on the ceasefire talks, who could not be identified by name or nationality, said talks had begun with Israel’s head of Mossad intelligence service meeting separately with each party – Qatar, Egypt and United States. “There are budding signs of optimism about being able to move forward toward the start of a serious negotiation,” the source said. Egypt’s Al Qahera TV News also reported that the talks had begun. An official from Hamas said the militant group had wrapped up ceasefire talks in Cairo and was now waiting to see what mediators bring back from the weekend talks with Israel. Mediators have ramped up efforts to secure a ceasefire in Gaza, in the hope of heading off an Israeliassault on the Gaza city of Rafahwhere more than a million displaced people are sheltering at the southern edge of the enclave. Israel says it will attack the city if no truce agreement is reached soon. Washington has called on its close ally not to do so, warning of vast civilian casualties if an assault on the city goes ahead. Hamas leader Ismail Haniyeh met Egyptian mediators in Cairo to discuss a truce this past week on his first visit since December. Israel is now expected to participate in talks this weekend in Paris with U.S., Egyptian and Qatari mediators. Two Egyptian security sources confirmed that Egyptian intelligence chief Abbas Kamel would head on Friday to Paris for the talks with the Israelis, after wrapping up talks with Hamas chief Haniyeh on Thursday. Israel has not publicly commented on the Paris talks. The Hamas official, who asked not to be identified, said the militant group did not offer any new proposal at the talks with the Egyptians, but was waiting to see what the mediators brought back from their upcoming talks with the Israelis. “We discussed our proposal with them (the Egyptians) and we are going to wait until they return from Paris,” the Hamas official said. The last time similar talks were held in Paris, at the start of February, they produced an outline for the first extended ceasefire of the war, approved by Israel and the United States. Hamas responded with a counterproposal, which Israeli Prime Minister Benjamin Netanyahu then rejected as “delusional”. Hamas, which is still believed to be holding more than 100 hostages seized in the Oct. 7 attack on Israel that triggered the war, says it will free them only as part of a truce that ends with an Israeli withdrawal from Gaza. Israel says it will not pull out until Hamas is eradicated. Late on Thursday, Netanyahu presented his security cabinet with an official plan for Gaza once the fighting stops. He emphasised that Israel expects to maintain security control over the enclave after destroying Hamas, and also sees no role there for the Palestinian Authority (PA) based in the West Bank. Washington favours a role for a reformed PA. Two Palestinian officials familiar with the negotiations said Hamas has not changed its stance in the latest push to reach a deal, and still demands that a truce end with an Israeli pullout. RAFAH UNDER FIRE Israeli planes and tanks pounded areas across Gaza Strip overnight, residents and health officials said. The Gaza health ministry said 104 people had been killed and 160 others were wounded in Israeli military strikes in the past 24 hours. The Israeli military said it had killed dozens of militants and seized weapons across Gaza since Thursday. In Rafah, where over half of Gaza’s 2.3 million people are sheltering, an Israeli air strike on a house killed 10 people. At a morgue in Rafah, a family knelt by the body of their child, killed by overnight Israeli strikes. They tenderly touched and stroked the small body through a shroud. Airstrikes also killed civilians overnight in Deir al-Balah, in central Gaza, one of the few other areas yet to be stormed by the Israelis. In video obtained by Reuters, bereaved families crowded a hospital, where Ahmed Azzam held up the body of his dead baby son wrapped in a shroud, shouting: “You killed them Netanyahu. You killed this innocent child!” Israel says it is doing its best to minimize harm to civilians as it battles militants in urban areas. At least 29,514 Palestinians have been killed in Israeli strikes on Gaza since Oct.7, the Gaza health ministry said on Friday. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. Israel launched its months-long military campaign after militants from Hamas-ruled Gaza killed 1,200 people and took 253 hostages in southern Israel on Oct 7.",https://newsinfo.inquirer.net/1909214/gaza-ceasefire-talks-underway-in-paris-source-says,real
inquirer,US warns Iran against providing ballistic missiles to Russia,"FILE PHOTO: Iranian ballistic missiles are displayed during the ceremony of joining the Armed Forces, in Tehran, Iran, August 22, 2023. Iran’s Presidency/WANA (West Asia News Agency)/Handout via REUTERS./File Photo WASHINGTON — The Biden administration on Thursday cautioned Iran of a “swift and severe” response from the international community if Tehran provided ballistic missiles to Russia. The US warning comes after Reuters reported earlier this week that the Islamic Republic shipped the powerful weapons to Moscow. Speaking at a virtual briefing with reporters, White House National Security spokesperson John Kirby said Washington has yet to see confirmation that missiles have moved from Iran to Russia. Reuters exclusively reported on Wednesday that Iran has provided Russia with a large number of powerful surface-to-surface ballistic missiles, citing six sources, a move that illustrated the deepening military cooperation between the two US-sanctioned countries. “In this press reporting, the Iranians are clearly indicating that they will ship ballistic missiles to Russia, and we have no reason to believe they will not follow through,” Kirby said. “For our part, we will take this matter to the UN Security Council,” he added. “We will implement additional sanctions against Iran. And we will coordinate further response options with our allies and partners in Europe and elsewhere.” READ:Iran’s president denies sending weapons to Russia, slams US Iran’s provision of around 400 missiles includes many from the Fateh-110 family of short-range ballistic weapons, such as the Zolfaghar, three Iranian sources told Reuters. This road-mobile missile is capable of striking targets at a distance of between 300 km and 700 km (186 miles and 435 miles), experts say. The shipments began in early January after a deal between Iranian and Russian military and security officials was finalized in meetings in Tehran and Moscow late last year, one of the Iranian sources said. Iranian-made Shahed drones supplied to Moscow have played a major role in Russia’s attacks on Ukrainian cities and infrastructure, but the supply of ballistic missiles would be a sign of even deeper cooperation. Iran has been supplying Russia with a significant number of drones, guided aerial bombs and artillery ammunition, which Russia has been using, to some effect, to attack Ukraine, Kirby said. READ:North Korea supplied Russia with missiles for Ukraine attacks –US “In response to Iran’s ongoing support for Russia’s brutal war, we will be imposing additional sanctions on Iran in the coming days, and we are prepared to go further if Iran sells ballistic missiles to Russia,” Kirby said. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. United Nations Security Council restrictions on Iran’s export of some missiles, drones and other technologies expired in October. However, the United States and European Union retained sanctions on Iran’s ballistic missile program amid concerns over exports of weapons to its proxies in the Middle East and to Russia.",https://newsinfo.inquirer.net/1908846/us-warns-iran-against-providing-ballistic-missiles-to-russia,real
inquirer,3 providers halt IVF after Alabama high court rules embryos are children,"FILE PHOTO: A medical technician prepares embryo and sperm samples for freezing at the Laboratory of Reproductive Biology CECOS of Tenon Hospital in Paris, France, September 19, 2019. REUTERS/Benoit Tessier/File Photo At least three in vitro fertilization (IVF) providers in Alabama have halted treatments since the state Supreme Court on Friday said frozen embryos in test tubes should be considered children, casting doubt on future access to the procedure in the state. The ruling by the court, whose elected judges are all Republican, left doctors and patients wondering how to store, transport, and use embryos in Alabama legally. Health advocates said by enshrining the idea of “fetal personhood,” the ruling could inspire further restrictions on women’s reproductive freedom around the country. In Alabama, would-be parents now have fewer IVF treatment options than they did a week ago, and one state lawmaker is preparing to file legislation aimed at keeping the procedure legal. President Joe Biden, a Democrat, said in a statement on Thursday that the ruling had put access to fertility treatment “at risk for families who are desperately trying to get pregnant” and that it showed “outrageous and unacceptable” disregard for personal choice. Biden called the Alabama high court’s ruling a “direct result” of the 2022 US Supreme Court decision to overturn its landmark 1973 Roe v. Wade decision that had recognized women’s constitutional right to abortion. READ;Beijing to cover IVF, other fertility treatments for couples from July Republican presidential candidate Nikki Haley on Wednesday said in an interview that she believed embryos were “babies,” but said in a later interview that her remark should not be construed as agreeing with the Alabama court ruling. The three providers that have already halted treatments due to the Alabama court ruling used assisted reproductive technology to achieve more than 400 pregnancies in 2021, the most recent year for which data was available from the U.S. Centers for Disease Control and Prevention. The University of Alabama at Birmingham said Wednesday it had paused IVF for fear that “our patients and our physicians could be prosecuted criminally or face punitive damages for following the standard of care for IVF treatments.” READ:70-year-old Ugandan woman gives birth to twins after fertility treatment Two other providers, Alabama Fertility and the Center for Reproductive Medicine at Mobile Infirmary, announced on Thursday that they had also paused IVF treatments. Six other Alabama fertility service providers did not respond to Reuters’ questions about their intent to continue the service. It was difficult to pin down how many such facilities are in Alabama. The Alabama case was brought by three couples seeking damages from a center storing their frozen embryos after a patient accessed and destroyed them. The high court ruled that Alabama’s constitution clearly considered embryos “unborn children … without exception based on developmental stage, physical location, or any other ancillary characteristics,” citing a constitutional amendment that Alabama voters approved in 2018, which granted fetuses full human rights, including the right to life. READ:Discarding ‘excess’ human embryos violate constitution A Republican Alabama state lawmaker said Thursday he planned to file a bill that could shield IVF providers from legal risk by clarifying that embryos are not viable until they are implanted in the uterus, according to local news reports. Alabama Fertility urged its social media followers to push their elected officials to support the legislation. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. “At a time when we feel so powerless, advocacy and awareness is our strongest tools,” the provider wrote in an Instagram post on Thursday.",https://newsinfo.inquirer.net/1908840/3-providers-halt-ivf-after-alabama-high-court-rules-embryos-are-children,real
inquirer,Israel to join truce talks in Paris amid heavy Gaza bombardment,"Palestinians inspect the site of an Israeli strike on a mosque and houses, amid the ongoing conflict between Israel and the Palestinian Islamist group Hamas, in Rafah in the southern Gaza Strip February 22, 2024. (REUTERS) RAFAH, Gaza Strip/CAIRO/JERUSALEM  – Israel will send negotiators on Friday to truce talks in Paris, Israeli media said, as Gazans hoped for a ceasefire that could hold off a full-blownIsraeli assault on Rafah, after it endured one of its worst bombardments of the conflict. Israel’s Channel 12 television reported on Thursday that the war cabinet approved sending negotiators, led by the head of Israel’s Mossad intelligence service, to Paris for talks on a potential deal to free more than 100 hostages whom Palestinian militant group Hamas is believed to be holding. The head of Hamas, Ismail Haniyeh, has been in Egypt this week in the strongest sign in weeks that negotiations remain alive. Earlier Israel’s Defence Minister Yoav Gallant said in a statement, “We will expand the authority given to our hostage negotiators” while preparing to continue intense ground operations. In the night to Thursday, Israeli bombing flattened a mosque and destroyed homes in Rafah in a fierce surge of violence in the city where over half of the Gaza’s 2.3 million people are huddled, mostly in tents. In Khan Younis, the territory’s principal battlefield since Israel launched an assault on the city last month, Israeli forces raided Nasser Medical Complex, shortly after withdrawing from it, the Palestinian enclave’s health ministry said. The World Health Organization had said earlier it aimed to evacuate some of the roughly 140 patients stranded there, where Palestinian officials said bodies of dead patients had begun to decompose amid power cuts and fighting. Israel gave no immediate comment. In Rafah, mourners wept over at least seven corpses in body bags, laid on cobbles outside a morgue. “They took the people I love, they took a piece of my heart,” wailed Dina al-Shaer, whose brother and his family were killed in an overnight strike. Gaza health authorities said 97 people were confirmed killed and 130 wounded in the last 24 hours of Israeli assaults, but many more victims were still under rubble. They later said a bombardment in the central Gaza Strip killed a further 23 people. Rafah’s al-Farouk mosque was flattened into slabs of concrete, and the facades of adjacent buildings were blasted away. Authorities said four houses had been struck in the south of the city and three in the centre. Residents said the bombing was the heaviest since an Israeli raid on the city 10 days ago that freed two hostages and killed scores of civilians. “We couldn’t sleep, the sounds of explosions and planes roaring overhead didn’t stop,” said Jehad Abuemad, 34, who lives with his family in a tent. “We could hear children crying in nearby tents, people here are desperate and defenceless.” The head of Médecins Sans Frontières (Doctors Without Borders) told the United Nations Security Council in New York that children who survive the war will not only bear the visible wounds of traumatic injuries, but the invisible ones too. “These psychological injuries have led children as young as five to tell us that they would prefer to die,” said Christopher Lockyear. Israel launched its campaign in Gaza after Hamas militants who control the territory stormed through Israeli towns on Oct. 7, killing 1,200 people and seizing 253 hostages according to Israeli tallies. Since then, nearly 30,000 people have been confirmed killed in Gaza, according to health authorities, with thousands more feared dead, unrecovered under ruins. Israel has threatened to launch a full-blown attack on Rafah, the last city at Gaza’s southern edge, despite international pleas – including from its main ally Washington – for restraint. Residents who have fled to Rafah from elsewhere say there is nowhere left to go. Meanwhile, an already meagre aid flow has almost completely dried up. Talks to reach a ceasefire failed two weeks ago, when Israeli Prime Minister Benjamin Netanyahu rejected a counteroffer from Hamas for a four-and-a-half month truce that would end with an Israeli withdrawal. Hamas, still believed to be holding more than 100 hostages, says it will not free them unless Israel agrees to end fighting and withdraw. Israel says it will not pull out until Hamas is eradicated. Sami Abu Zuhri, a senior Hamas official, told Reuters that Israel was now backtracking on terms the country had accepted weeks ago in a ceasefire offer hammered out with U.S., Egyptian and Qatari mediators. “The occupation is not interested in achieving any agreement,” he said, accusing Netanyahu of ignoring the issue of freeing captives in a prisoner swap. “All he is concerned about is continuing the execution of Palestinians in Gaza.” There was no immediate response from Israeli officials. Netanyahu has said he would not agree to Hamas’ “delusional demands”, but that if the group were to show flexibility progress would be possible. In one of the first indications of how Israel sees Gaza being run after the war, a senior Israeli official said Israel was looking for Palestinians with no links to either Hamas or the rival Palestinian Authority based in the West Bank, to set up a civil administration in “humanitarian pockets” of Gaza. “We’re looking for the right people to step up to the plate,” the official told Reuters on condition of anonymity. “But it is clear that this will take time, as no one will come forward if they think Hamas will put a bullet in their head.” Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. The plan was dismissed by Palestinians, including both Hamas and the umbrella Palestinian Liberation Organisation of its main rivals, as an unworkable formula for Israeli occupation.",https://newsinfo.inquirer.net/1908836/israel-to-join-truce-talks-in-paris-media-says-amid-heavy-gaza-bombardment,real
inquirer,"Biden met with Navalny’s wife, daughter on Thursday – White House","U.S. President Joe Biden speaks after it was reported Alexei Navalny, Russian President Vladimir Putin’s most formidable domestic opponent, fell unconscious and died at the “Polar Wolf” Arctic penal colony where he was serving a three-decade jail term, during brief remarks in the Roosevelt Room at the White House in Washington, U.S., February 16, 2024. (REUTERS/File Photo) WASHINGTON  – U.S. President Joe Biden on Thursday met the wife and daughter ofAlexei Navalny, the Russian opposition leaderwho died last week, “to express his heartfelt condolences”, the White House said. During the meeting in California, Biden expressed his admiration for Navalny’s “extraordinary courage and his legacy of fighting against corruption and for a free and democratic Russia in which the rule of law applies equally to everyone”, the White House said in a statement. Biden also affirmed that the United States will announce major new sanctions against Russia on Friday in response to Navalny’s death, Russia’s repression and aggression and its war in Ukraine, it added. The latest punitive measures will target a range of items, including the country’s defense and industrial bases, along with sources of revenue for the economy, White House national security adviser Jake Sullivan had previously said. Navalny, 47,fell unconscious and died suddenlyon Friday after a walk at the “Polar Wolf” penal colony above the Arctic Circle where he was serving a three-decade sentence, the prison service said. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy.",https://newsinfo.inquirer.net/1908833/biden-met-with-navalnys-wife-daughter-on-thursday-white-house,real
inquirer,US achieves first moon landing since last Apollo lunar mission,"FILE PHOTO: The Nova-C lunar lander designed by aerospace company Intuitive Machines is displayed at the company’s headquarters in Houston, Texas, United States, October 3, 2023. REUTERS/Evan Garcia (UPDATED: 9:15 A.M., February 23, 2024, to reflect the latest information on the moon mission.) A spacecraft built and flown by Texas-based company Intuitive Machines landed near the south pole of the moon on Thursday, the first US touchdown on the lunar surface inmore than half a centuryand the first ever achieved entirely by the private sector. Thesix-legged robot lander, dubbed Odysseus, touched down at about 6:23 p.m. EST (2323 GMT), the company and NASA commentators said in a joint webcast of the landing from Intuitive Machines’ mission operations center in Houston. As planned, the spacecraft was believed to have come to rest at a crater named Malapert A near the moon’s south pole, according to the webcast. The landing, one day after the spacecraft reached lunar orbit and a week after its launch from Florida, was confirmed by signals beamed back some 239,000 miles (384,000 km) to mission control. But communication with the vehicle took several minutes to re-establish, and the initial signal was faint, leaving mission control uncertain as to the precise condition and position of the lander, according to flight controllers heard in the webcast. The spacecraft was not designed to provide live video of the event. Touchdown came after an 11th-hour glitch with the spacecraft’s autonomous navigation system that required engineers on the ground to employ a work-around solution. The vehicle is carrying a suite of scientific instruments and technology demonstrations for NASA and several commercial customers designed to operate for seven days on solar energy before the sun sets over the polar landing site. The NASA payload will focus on collecting data on space weather interactions with the moon’s surface, radio astronomy and other aspects of the lunar environment for future landers and NASA’s planned return of astronauts later in the decade. The uncrewed IM-1 mission was sent on its way to the moon on Wednesday atop a Falcon 9 rocket launched by Elon Musk’s company SpaceX from NASA’s Kennedy Space Center in Cape Canaveral, Florida. Thursday’s landing represented the first controlled descent to the lunar surface by a US spacecraft since Apollo 17 in 1972, when NASA’s last crewed moon mission landed there with astronauts Gene Cernan and Harrison Schmitt. To date, spacecraft from just four other countries have ever landed on the moon – the former Soviet Union, China, India and, mostly recently, just last month, Japan. The United States is the only one ever to have sent humans to the lunar surface. The arrival of Odysseus also marks the first “soft landing” on the moon ever by a commercially manufactured and operated vehicle and the first under NASA’s Artemis lunar program, as the US races to return astronauts to Earth’s natural satellite before China lands its own crewed spacecraft there. NASA aims to land its first crewed Artemis in late 2026 as part of long-term, sustained lunar exploration and a stepping stone toward eventual human flights to Mars. The initiative focuses on the moon’s south pole in part because a presumed bounty of frozen water exists there that can be used for life support and production of rocket fuel. A host of small landers like Odysseus are expected to pave the way under NASA’s Commercial Lunar Payload Services (CLPS) program, designed to deliver instruments and hardware to the moon at lower costs than the US space agency’s traditional method of building and launching those vehicles itself. Leaning more heavily on smaller, less experienced private ventures comes with its own risks. Just last month the lunar lander of another firm, Astrobotic Technology, suffered a propulsion system leak on its way to the moon shortly after being placed in orbit on Jan. 8 by a United Launch Alliance (ULA) Vulcan rocket making its debut flight. The malfunction of Astrobotic’s Peregrine lander marked the third failure of a private company to achieve a lunar touchdown, following ill-fated efforts by companies from Israel and Japan. Although Odysseus is the latest star of NASA’s CLPS program, the IM-1 flight is considered an Intuitive Machines mission. The company was co-founded in 2013 by Stephen Altemus, former deputy director of NASA’s Johnson Space Center in Houston and now the company’s president and CEO. The proliferation of commercial space ventures has itself been driven by leaps in technology in recent decades. Subscribe to our daily newsletter By providing an email address. I agree to theTerms of Useand acknowledge that I have read thePrivacy Policy. The Apollo program and robot lunar Surveyor missions that preceded it flew at the very dawn of the computer age, before the advent of modern microchips, electronic sensors and software, or the development of super light-weight metal alloys and myriad other advances that have spurred a revolution in spaceflight.",https://newsinfo.inquirer.net/1908830/us-nears-first-moon-landing-since-last-apollo-lunar-mission,real
